country,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL
2013-08,5.8,3.3,-14.9,11.3,-4.8,-2.9,5.1,2.5,15.1,12.4,34.3,5.1,-2.8,45.2,32.9,11.5,-11.3,15.9,23.7,34.3,21.0,29.5,27.5,-19.5,-3.2,15.1
2013-09,13.9,12.5,-0.6,13.7,-3.1,-0.4,6.1,0.4,11.6,16.2,31.4,4.4,5.0,47.9,40.6,16.1,-3.4,13.7,25.8,43.5,20.2,29.4,25.5,-14.2,4.0,19.0
2013-10,14.6,7.0,4.3,17.4,2.0,3.1,5.2,2.8,10.1,16.8,32.9,5.8,10.5,45.7,35.6,12.1,0.5,21.4,32.2,49.2,25.9,27.9,26.4,-13.5,9.8,19.8
2013-11,10.9,13.9,1.9,17.7,-4.3,-0.3,7.1,1.5,14.3,13.2,24.5,5.2,2.2,42.6,41.1,13.2,-8.6,19.8,32.6,53.3,24.6,29.0,26.7,-18.2,8.3,16.6
2013-12,9.9,17.9,4.5,27.3,1.2,5.9,9.6,12.7,10.7,14.2,18.7,5.2,1.5,46.4,33.6,12.0,-8.6,34.5,43.4,59.2,36.6,30.9,29.6,-11.2,17.7,15.5
2014-01,13.2,4.0,6.0,29.7,7.2,7.1,7.3,12.8,15.7,16.9,24.6,7.0,7.2,50.4,32.5,12.9,7.3,32.3,40.9,56.4,33.9,31.0,25.6,-10.5,22.8,16.4
2014-02,13.5,6.2,4.2,30.3,8.2,7.8,8.6,11.4,14.9,18.5,27.0,3.1,6.6,51.9,42.4,11.0,1.7,27.2,38.1,55.2,32.0,30.7,33.6,-9.5,19.9,15.3
2014-03,26.7,14.3,6.7,24.0,-0.3,4.9,5.8,6.5,9.1,18.7,23.4,5.9,14.3,47.8,38.9,6.8,6.4,33.9,42.1,55.1,37.3,33.8,31.9,-10.3,18.7,14.6
2014-04,33.4,8.9,7.6,28.2,1.1,6.4,6.6,13.7,10.2,21.2,27.6,4.7,15.2,53.0,43.8,6.4,5.3,35.7,44.5,59.3,38.3,34.3,30.5,-7.3,21.8,9.0
2014-05,24.9,13.3,11.5,23.6,-0.2,4.4,8.0,5.4,10.3,17.9,28.5,3.6,6.3,51.0,39.5,7.5,-2.4,31.4,40.3,54.9,34.7,32.1,30.1,-13.8,15.2,7.2
2014-06,16.4,21.3,3.8,24.4,6.3,6.3,6.6,11.5,11.9,14.9,21.7,1.9,-1.3,47.8,37.6,5.2,-7.1,29.2,38.6,54.0,32.7,32.1,29.9,-12.5,14.0,7.8
2014-07,26.9,14.5,23.8,33.6,2.9,7.9,10.9,13.1,12.9,19.0,27.9,1.9,3.9,54.9,38.8,8.4,-7.2,33.2,43.6,59.5,38.0,30.8,28.7,-5.6,24.9,10.4
2014-08,11.2,8.8,21.4,34.5,8.5,11.0,10.1,16.6,10.2,19.3,27.2,1.9,5.3,54.4,38.3,1.6,-3.9,34.3,42.5,55.5,37.5,31.7,30.2,-6.3,22.5,10.7
2014-09,22.6,15.7,29.0,33.5,10.3,11.0,10.7,14.9,10.7,23.0,24.3,1.4,11.8,58.6,44.3,5.1,3.5,37.7,46.7,61.0,41.6,29.6,25.5,-2.9,28.6,17.5
2014-10,32.2,15.8,17.7,37.3,17.8,15.2,10.4,18.5,9.6,22.4,23.3,4.4,18.0,53.4,38.1,4.9,10.0,33.6,43.6,60.0,37.0,28.8,27.2,-6.2,25.3,19.1
2014-11,20.2,17.8,23.8,33.5,7.9,10.0,11.5,15.2,11.4,23.0,20.4,1.4,16.7,53.8,47.5,7.9,11.5,39.0,47.5,61.5,41.9,31.3,29.4,-6.1,23.6,15.1
2014-12,26.5,17.7,26.6,37.3,8.3,12.1,12.9,20.8,9.2,23.3,24.5,-1.8,8.6,59.3,39.9,3.5,5.6,43.4,51.4,65.8,44.9,32.9,31.9,-2.3,26.6,12.5
2015-01,24.0,0.6,31.5,38.9,11.3,11.3,9.8,18.0,16.3,17.7,32.9,6.2,5.8,53.4,34.8,-1.9,-0.4,42.9,49.5,62.0,43.6,31.2,25.8,0.9,30.8,12.0
2015-02,8.3,-3.1,34.0,37.3,12.7,12.9,10.6,17.8,11.4,23.6,46.9,1.3,13.9,58.1,46.6,-1.0,8.7,43.4,48.8,56.6,46.3,27.7,29.4,1.6,29.6,11.6
2015-03,11.5,3.4,41.7,43.1,14.5,15.7,12.6,19.9,10.6,26.4,50.8,-2.2,16.9,60.2,44.5,3.5,18.2,45.6,51.2,60.3,47.8,29.4,26.4,3.7,32.2,12.4
2015-04,17.6,0.7,33.4,43.5,12.2,15.1,12.9,21.1,10.3,22.9,50.4,3.0,17.0,54.8,45.8,4.1,10.0,41.5,49.7,63.8,43.9,27.2,21.4,2.8,31.1,12.7
2015-05,25.3,11.7,40.8,38.8,11.6,13.9,13.3,18.0,8.7,22.2,45.1,1.5,12.2,55.9,43.8,2.2,3.9,46.2,52.6,63.5,48.1,30.7,28.4,2.8,32.5,10.2
2015-06,30.8,25.1,40.5,38.7,15.4,15.4,11.6,20.8,7.8,21.7,36.4,2.9,15.8,52.2,38.6,1.1,18.5,48.1,53.5,62.8,49.6,29.7,26.9,6.1,35.4,9.3
2015-07,27.0,6.6,40.7,40.9,9.5,13.9,11.8,21.5,8.7,25.3,43.5,-0.1,15.0,60.8,41.2,1.7,11.3,44.9,51.1,60.6,47.8,31.2,29.1,4.7,29.0,7.5
2015-08,18.5,7.2,38.7,44.1,13.9,16.4,11.3,23.1,8.7,15.5,36.3,9.3,10.0,45.8,33.0,-0.7,-1.2,42.4,49.4,61.0,44.9,33.1,31.8,4.9,30.6,11.4
2015-09,19.6,11.0,34.4,45.3,21.1,19.3,13.8,24.4,8.5,19.6,33.0,7.6,14.5,52.0,39.5,-0.2,4.3,43.2,50.3,61.6,46.3,31.8,29.0,5.5,31.0,14.5
2015-10,20.7,4.5,31.0,47.7,24.8,20.2,12.4,25.7,12.0,13.8,26.2,8.1,4.7,44.7,33.6,-2.0,-9.7,42.0,48.9,60.1,44.7,31.7,30.4,8.2,32.1,16.9
2015-11,12.7,11.2,40.9,50.2,21.3,19.5,16.6,26.7,13.0,15.9,17.8,5.3,6.0,47.0,42.5,3.3,-6.3,51.1,55.8,63.6,52.8,32.3,30.6,9.2,33.3,14.4
2015-12,21.1,15.7,38.6,53.6,19.8,21.4,18.3,29.2,9.3,16.1,10.3,5.9,5.0,49.2,34.2,3.5,-7.1,48.2,54.0,63.8,50.0,30.2,28.1,9.2,33.9,8.1
2016-01,29.5,10.6,41.1,49.7,19.9,18.9,13.7,25.0,13.0,18.6,14.1,9.7,13.5,51.9,32.7,4.8,9.1,49.1,53.8,62.3,50.0,31.6,27.6,10.3,32.5,10.5
2016-02,29.0,18.4,37.1,44.8,20.0,17.4,13.6,25.0,12.4,15.9,19.6,10.3,11.2,46.9,38.4,2.6,-2.3,49.1,52.0,55.8,51.2,31.3,31.9,9.6,31.1,9.4
2016-03,31.7,18.2,26.1,39.7,13.4,14.8,12.3,18.7,8.8,18.6,21.1,8.8,17.1,47.5,36.5,4.1,6.7,47.0,50.5,55.3,49.1,32.6,30.7,5.5,18.3,11.6
2016-04,25.1,4.8,26.4,35.9,9.6,10.9,12.8,18.6,12.7,15.9,24.1,9.8,11.5,46.0,39.7,7.8,-3.3,41.3,46.4,54.1,43.8,32.0,29.3,4.7,20.9,9.8
2016-05,34.8,2.0,32.0,53.5,46.3,29.7,33.2,30.4,10.6,19.9,38.0,6.3,11.8,54.1,46.8,7.9,-0.6,54.0,56.0,54.6,59.4,39.0,44.8,6.6,23.0,5.5
2016-06,42.0,9.8,29.2,54.9,41.2,28.5,28.3,30.8,10.7,15.5,36.3,4.2,3.1,47.7,51.2,15.2,-0.5,43.9,50.5,58.4,49.2,33.9,42.3,8.9,26.7,11.3
2016-07,25.9,-7.2,38.0,30.9,19.8,12.3,1.6,10.6,13.8,14.1,28.1,1.7,2.1,41.9,41.1,10.5,-17.8,45.7,46.7,48.1,46.4,24.1,37.7,2.6,10.4,12.8
2016-08,34.6,11.0,30.3,34.2,9.4,8.1,25.8,28.7,19.3,22.8,35.8,2.8,13.3,58.0,38.2,11.8,-4.1,33.6,40.3,51.8,35.3,28.1,29.7,4.8,17.0,9.4
2016-09,47.2,23.1,42.8,31.6,5.6,4.5,2.4,14.9,23.8,20.0,30.2,4.6,14.4,50.0,34.7,10.7,3.1,35.3,39.6,46.0,37.7,24.0,23.7,6.1,21.6,14.1
2016-10,43.2,28.1,46.6,40.5,9.9,13.6,22.1,7.0,9.5,16.2,36.2,6.0,3.4,51.3,37.6,10.1,-4.6,34.6,40.3,48.8,37.7,31.5,26.5,5.7,17.1,17.4
2016-11,20.8,18.7,41.9,24.8,-1.4,3.0,-3.2,4.6,14.3,12.1,20.1,6.8,1.0,42.3,23.9,10.0,-8.5,29.1,34.9,40.6,34.9,21.7,22.2,2.9,8.8,16.8
2016-12,37.6,16.5,34.2,35.6,19.8,14.4,2.1,14.1,12.3,21.2,32.7,0.6,15.8,48.4,43.0,18.3,16.5,38.4,42.7,48.7,41.1,31.6,21.8,2.7,11.9,14.1
2017-01,33.9,30.0,32.3,38.2,21.2,15.9,18.8,27.2,11.6,18.1,28.8,3.1,6.3,50.9,38.6,14.6,-0.6,29.3,35.4,42.3,34.5,29.3,19.2,5.8,16.5,15.8
2017-02,33.1,13.4,31.8,39.3,-3.0,7.3,8.6,16.4,14.4,20.6,45.7,8.8,15.0,55.7,47.9,15.4,13.8,32.7,37.9,49.7,31.4,32.4,16.9,2.7,11.2,21.1
2017-03,32.7,16.3,37.0,40.8,-8.8,8.1,7.5,19.6,7.8,10.2,24.2,2.8,-1.4,34.8,38.0,7.6,-16.2,35.4,43.0,53.1,40.5,26.2,21.5,5.9,15.4,18.7
2017-04,33.9,16.2,35.5,36.0,-2.4,7.6,9.8,15.8,10.8,5.4,36.3,14.3,-7.9,38.6,25.3,10.0,-9.0,42.8,49.4,60.7,44.9,35.8,28.9,7.4,18.5,17.7
2017-05,36.4,9.6,31.8,29.5,14.4,9.5,4.3,18.8,15.4,18.9,20.2,-3.5,1.4,51.8,36.1,15.3,-3.3,40.5,42.3,45.4,41.0,29.7,22.4,6.6,18.2,18.3
2017-06,23.3,0.3,24.4,22.0,3.0,5.2,-2.1,3.3,9.3,18.0,27.7,-4.6,-1.0,50.5,32.6,9.6,-5.9,36.9,39.7,43.6,38.5,29.5,31.0,8.0,21.8,15.6
2017-07,35.9,20.0,29.7,31.3,3.5,8.0,2.6,10.4,10.8,25.5,35.1,-8.5,7.4,60.6,38.2,17.3,-0.7,44.6,46.1,47.8,45.9,29.5,26.4,8.6,20.9,17.1
2017-08,35.6,27.2,33.0,38.7,3.8,11.1,10.0,15.9,9.3,18.1,27.9,0.1,1.3,53.2,36.8,20.3,5.0,38.0,39.2,43.9,35.8,18.0,20.8,11.2,25.5,14.5
2017-09,21.8,21.3,34.9,38.0,-0.2,7.9,8.7,11.8,14.1,12.7,24.3,4.8,2.0,41.0,39.1,18.0,-4.0,41.6,42.0,41.2,43.2,21.0,22.0,9.1,19.7,12.4
2017-10,26.9,17.2,38.0,33.7,28.3,16.8,24.6,13.7,11.6,18.3,24.5,-0.3,7.7,46.9,38.8,14.8,3.9,39.3,41.8,45.9,40.3,23.6,20.0,9.6,24.9,19.0
2017-11,47.9,32.2,42.3,37.1,6.9,10.8,9.6,22.1,11.5,17.9,27.4,6.5,16.5,43.8,43.6,23.7,6.1,32.6,37.2,46.3,32.9,27.6,15.7,8.0,18.7,21.3
2017-12,19.6,21.0,53.7,29.0,21.9,16.5,9.8,9.9,1.4,17.0,28.3,10.6,14.4,47.2,42.3,13.6,8.2,38.5,40.0,42.9,38.7,22.1,14.2,8.5,17.8,17.6
2018-01,31.1,21.7,33.7,26.5,29.6,15.0,2.0,7.0,11.2,21.0,25.2,-1.9,13.1,48.1,51.2,16.5,0.4,31.5,37.4,47.9,33.0,23.6,15.2,9.6,27.9,18.4
2018-02,39.5,19.7,43.3,32.7,6.9,11.8,13.2,8.4,4.4,14.8,37.3,2.8,1.5,45.8,43.3,3.0,-7.7,33.7,41.2,54.5,35.2,30.2,16.3,11.3,22.5,17.8
2018-03,41.0,12.2,46.7,42.1,27.9,20.7,12.9,25.5,7.8,13.2,31.5,2.7,-2.0,44.5,31.8,9.5,-12.5,39.8,44.4,51.1,42.2,37.7,28.2,10.5,23.8,20.8
2018-04,37.6,11.0,39.8,46.0,8.7,11.8,12.4,23.9,19.2,23.7,32.1,-7.2,3.0,60.8,19.9,11.2,7.1,42.0,45.7,53.0,42.1,25.5,21.3,10.6,24.2,21.0
2018-05,25.6,26.7,40.2,38.3,15.3,15.0,4.6,11.9,8.7,21.7,61.9,3.1,7.0,61.3,38.3,24.2,10.5,37.4,44.3,53.0,42.7,34.1,18.7,10.2,21.8,20.1
2018-06,31.3,15.8,33.7,37.0,35.0,18.8,15.8,10.4,15.5,25.1,28.3,-10.8,20.0,44.3,35.5,25.2,19.8,37.6,42.9,49.0,42.0,36.4,18.6,9.3,20.9,21.2
2018-07,32.8,37.4,47.3,38.2,26.8,16.6,17.8,25.2,15.1,15.9,31.1,3.7,8.3,43.0,32.0,21.5,2.9,34.8,39.8,47.1,37.4,23.2,18.6,9.3,16.6,25.2
2018-08,40.6,33.7,38.8,39.5,22.4,17.4,12.4,15.1,9.7,18.5,30.5,-6.5,1.7,47.2,31.6,22.7,-6.0,29.7,38.6,46.9,39.3,19.7,19.7,7.7,15.6,27.2
2018-09,37.9,41.9,54.8,43.6,28.6,20.2,7.1,21.9,11.6,22.4,26.6,3.8,22.5,48.3,42.8,14.8,33.1,38.5,44.1,50.1,43.6,30.9,19.6,9.7,18.5,17.9
2018-10,32.3,44.5,49.6,35.4,6.7,12.2,12.8,32.8,5.5,26.3,36.5,-1.5,21.9,55.5,42.6,22.3,4.6,40.7,46.6,50.7,48.5,33.4,18.4,5.6,5.3,25.1
2018-11,33.2,42.3,44.1,38.2,16.9,14.6,19.5,23.0,11.3,24.6,35.6,-2.2,14.8,56.9,28.5,30.4,11.5,39.0,41.6,42.6,43.2,32.3,18.7,4.5,6.4,28.2
2018-12,37.3,44.6,53.3,32.6,9.7,9.4,8.6,15.0,14.1,30.5,7.6,-24.1,15.5,51.9,35.9,26.9,8.9,35.7,35.8,35.2,36.5,28.2,19.4,3.2,2.0,22.7
2019-01,42.2,35.0,57.7,28.3,21.4,15.1,10.1,14.5,4.3,13.0,28.9,-1.6,5.4,31.9,29.7,11.6,-7.0,29.6,32.4,32.5,35.2,23.0,19.0,0.6,-3.9,26.7
2019-02,40.1,26.0,46.6,29.6,18.2,13.2,2.0,1.3,8.2,18.0,37.0,10.1,13.1,50.9,12.0,25.0,11.2,31.6,37.2,45.0,35.1,26.2,24.9,-2.0,-15.5,33.3
2019-03,28.4,12.4,52.1,30.7,15.6,8.2,5.9,22.9,21.6,16.2,23.5,-4.9,-7.4,51.0,36.8,15.9,-27.4,25.6,30.0,38.0,26.3,32.5,25.3,-2.0,-14.3,36.9
2019-04,39.2,25.9,48.8,34.7,27.4,17.9,11.1,21.1,8.4,14.0,35.6,3.9,8.8,37.1,35.9,16.3,9.5,33.7,36.5,37.0,38.8,30.6,18.1,-2.1,-12.5,35.5
2019-05,21.7,36.5,42.9,35.3,18.7,17.9,15.9,23.7,0.2,21.5,44.0,2.2,23.2,43.5,32.2,19.7,4.9,30.4,30.3,32.5,27.9,22.4,10.2,4.2,5.4,26.6
2019-06,20.3,20.2,38.5,32.5,21.1,14.1,11.8,23.8,11.3,16.0,17.3,11.7,13.3,46.5,27.8,10.0,-7.1,27.7,31.7,36.8,30.7,21.9,18.4,5.6,0.9,24.0
2019-07,23.0,8.3,40.9,26.7,-4.2,5.1,7.3,13.5,7.1,8.9,23.6,-1.3,3.0,22.5,31.5,9.5,0.0,26.7,29.2,28.5,32.5,22.8,17.4,-2.2,-12.4,25.2
2019-08,14.9,9.4,29.9,18.5,-5.2,-3.5,-4.0,-5.2,23.8,8.8,22.5,6.8,11.1,22.1,51.1,22.7,0.7,17.0,23.6,33.6,20.2,16.4,16.4,-6.5,-25.9,30.3
2019-09,16.1,-2.6,17.0,13.3,5.5,2.0,9.4,15.3,12.9,2.1,11.5,-2.6,-13.4,17.1,27.4,13.6,-37.6,22.2,20.3,15.2,23.6,15.1,25.2,-7.5,-28.1,32.4
2019-10,13.6,-7.4,25.8,21.8,-3.4,2.4,0.8,8.4,11.4,1.2,4.4,8.4,-9.3,21.4,14.9,18.0,-5.0,19.3,23.3,27.7,22.9,16.0,14.9,-9.1,-29.5,38.4
2019-11,22.0,0.3,35.9,33.3,9.4,11.0,13.0,7.5,9.7,8.3,6.1,-0.8,-5.5,29.7,8.2,12.2,-1.3,28.1,26.6,26.0,25.9,21.4,16.2,-3.1,-16.1,25.8
2019-12,30.3,5.7,33.3,27.6,8.3,8.4,8.7,15.1,10.9,5.3,10.8,7.1,-11.6,34.7,19.3,6.0,-9.7,18.9,25.0,32.3,23.8,24.1,21.5,-5.0,-15.6,27.3
2020-01,29.6,29.5,36.8,18.7,11.2,6.8,16.1,-1.7,9.6,10.2,25.1,-6.2,-5.8,30.2,21.9,21.1,-13.0,24.8,28.1,31.6,28.0,23.4,24.2,-1.5,-7.6,24.0
2020-02,27.9,20.5,45.3,25.4,9.0,10.8,19.7,18.1,1.9,11.4,6.3,3.8,7.7,30.2,16.8,25.0,-10.0,22.1,26.0,31.5,24.6,20.5,18.9,1.1,1.3,23.7
2020-03,19.8,2.1,23.9,10.6,-14.5,-4.0,0.6,9.4,8.0,10.5,18.5,7.7,1.3,37.7,18.8,2.6,-8.6,7.2,1.4,-12.2,9.2,-4.6,9.2,-3.1,-15.1,23.5
2020-04,-49.5,-10.6,-17.0,-60.1,-26.8,-34.2,-29.9,-55.4,15.8,-36.3,-34.0,-3.8,-49.9,-62.7,-47.3,3.8,-42.4,-58.7,-50.2,-42.6,-49.3,-27.2,-34.8,-28.1,-61.8,-5.3
2020-05,-18.4,-45.4,-16.3,-26.3,-23.6,-20.1,-21.0,-29.5,10.4,-15.0,3.6,3.5,-51.8,10.2,-42.3,-2.3,-27.2,-72.4,-50.6,-16.2,-63.1,-9.2,-39.4,-22.1,-44.5,3.9
2020-06,0.8,-53.5,9.0,4.4,-28.2,-13.7,1.9,-11.5,17.3,-6.2,10.6,11.4,-42.8,35.6,-39.2,8.1,-25.8,-57.0,-33.4,9.0,-52.2,7.5,-41.3,-16.4,-34.6,7.2
2020-07,3.1,-15.9,0.8,14.2,-13.5,0.7,10.1,11.5,-1.4,-6.6,11.7,22.3,-23.1,25.5,-40.3,13.1,-44.6,-51.6,-22.8,28.3,-45.1,12.9,-37.0,-14.7,-31.6,16.0
2020-08,8.5,-18.5,16.5,-5.7,-7.5,-6.4,3.5,-5.5,6.1,1.2,15.6,0.1,-19.8,23.4,-14.0,1.7,-24.8,-31.7,-17.1,13.3,-33.0,7.3,-28.1,-15.9,-35.4,14.9
2020-09,6.9,-8.5,10.3,8.4,2.2,3.2,19.2,5.4,1.0,-1.6,18.2,-2.3,-18.0,10.9,-16.0,4.6,-32.7,-16.1,0.6,25.4,-7.6,16.3,-18.9,-15.6,-35.6,9.1
2020-10,-0.2,-8.9,26.1,-0.4,1.8,0.2,5.5,-10.4,0.8,-1.4,16.0,-0.4,-18.5,14.1,-2.8,5.3,-32.7,-27.6,-14.5,-4.3,-11.7,-6.4,-16.2,-15.9,-41.2,9.2
2020-11,15.6,-0.8,31.7,19.3,-17.6,-2.2,4.9,9.6,8.4,7.3,29.7,-7.1,-19.2,33.9,7.4,3.1,-14.6,-25.0,-9.5,13.5,-17.0,10.6,-13.3,-7.0,-15.8,12.2
2020-12,16.3,0.6,35.6,11.8,14.0,7.9,7.5,0.6,2.0,8.8,23.4,3.3,3.1,26.6,44.8,22.3,-8.2,-19.9,-6.0,19.1,-17.3,10.9,-14.8,-2.1,-5.7,29.6
2021-01,-1.2,-2.4,25.1,-13.1,23.4,1.3,-16.2,-25.5,6.5,3.0,-0.3,-5.7,-7.3,10.7,6.6,15.1,-29.2,-37.1,-21.6,-3.1,-24.5,-1.0,-10.6,-9.2,-17.2,24.3
2021-02,8.1,-17.5,40.0,14.9,-20.7,-3.3,0.6,6.4,4.2,3.2,13.1,-7.3,-31.4,33.7,-3.0,24.8,-33.4,-38.5,-16.5,17.9,-28.9,9.0,-19.8,-1.8,-3.5,24.7
2021-03,23.5,-5.8,52.0,30.9,-33.4,-2.4,7.8,19.7,4.7,7.7,33.1,-2.7,-22.4,42.9,5.0,33.4,-32.4,-14.0,5.3,38.4,-8.5,17.2,-20.3,0.2,2.3,24.1
2021-04,37.2,-11.8,61.0,46.2,8.5,16.8,13.1,40.0,4.2,17.7,31.3,-7.7,-5.5,50.9,5.3,31.5,-2.7,4.6,22.2,49.1,13.0,37.8,15.3,3.3,3.6,21.3
2021-05,37.1,-4.2,71.8,52.0,-4.0,14.7,22.2,34.3,3.9,20.5,40.8,-6.9,10.8,43.9,37.5,37.9,0.0,23.7,38.6,61.9,30.2,33.4,18.7,7.1,12.2,26.8
2021-06,30.0,13.7,85.9,38.9,1.7,14.3,22.5,38.7,-2.3,22.9,37.6,-9.5,20.3,38.9,44.9,51.7,-25.1,31.9,39.9,52.6,35.3,29.2,15.6,4.0,10.0,33.5
2021-07,31.7,25.8,77.6,24.2,22.3,13.5,11.1,21.2,6.0,26.9,42.3,-2.0,26.1,52.6,49.6,38.9,24.7,39.7,44.4,49.8,43.6,27.0,25.7,0.8,1.6,32.3
2021-08,34.0,20.8,73.3,35.5,39.4,26.2,19.6,26.7,-3.8,21.9,26.1,-10.0,9.0,46.5,35.5,39.4,8.7,43.7,43.7,43.0,44.5,31.0,25.2,4.5,9.9,28.3
2021-09,32.1,25.6,79.0,39.6,27.2,22.7,21.3,21.4,-1.3,21.0,22.7,-11.3,1.3,50.5,27.9,47.4,-8.0,36.2,42.1,46.1,44.0,32.1,16.6,3.3,5.2,27.9
2021-10,43.4,39.5,83.8,31.2,41.7,25.6,21.7,39.1,-4.1,23.8,30.3,-17.0,3.6,50.7,29.5,49.5,-7.0,41.8,46.8,50.8,47.8,28.6,14.9,-0.7,-1.1,42.3
2021-11,39.9,30.7,83.0,28.1,3.5,13.7,17.5,25.6,-9.4,18.4,30.6,3.3,10.7,47.9,30.3,56.9,4.7,28.3,33.0,40.6,30.0,24.9,12.9,-1.5,-5.6,41.8
2021-12,31.9,28.3,68.3,22.9,12.5,10.2,15.7,8.8,4.8,14.0,24.2,-15.0,6.1,21.0,38.8,44.7,-27.8,19.5,23.0,24.1,25.2,28.5,13.1,-6.1,-12.1,34.9
2022-01,35.8,19.4,77.3,17.6,30.4,17.4,26.6,11.2,-4.1,16.0,37.4,-8.8,-0.8,40.0,44.4,58.5,-9.4,17.0,30.1,52.6,20.8,30.1,8.1,-3.6,-4.6,29.4
2022-02,44.4,36.3,80.9,39.0,11.2,17.7,18.1,40.4,-2.9,15.5,38.4,-7.2,2.0,37.4,27.3,56.5,-7.4,36.3,42.3,50.0,40.7,38.3,17.2,-10.2,-9.5,35.0
2022-03,33.8,23.6,83.6,27.8,11.1,13.7,24.6,20.7,-2.3,11.6,28.1,-9.1,-1.4,27.0,18.3,64.5,-14.1,49.4,52.6,49.5,58.9,35.1,19.7,-22.0,-43.9,64.3
2022-04,19.9,14.7,85.6,12.3,-7.2,-0.4,8.3,4.1,6.2,10.9,39.0,2.1,5.4,29.4,27.5,71.7,-4.0,,,,,,,-23.3,-43.3,53.1
