country,LTU,LTU,LTU,LTU,LTU,LTU,LTU,LTU,LTU,LTU,LTU,LTU,LTU,LTU,LTU,LTU,LTU,LTU,LTU,LTU,LTU,LTU,LTU,LTU,LTU,LTU,LTU,LTU
2019-09,3.3,-18.0,0.9,-36.9,10.7,13.6,3.0,5.0,13.6,11.6,1.6,-1.8,7.2,2.1,-21.8,18.7,5.5,2.9,-26.9,24.8,27.0,27.8,28.5,20.1,12.7,4.2,7.6,42.5
2019-10,1.0,-21.0,-1.4,-40.6,18.3,15.1,8.0,6.7,13.7,8.6,3.0,-2.5,7.7,1.8,-18.8,12.9,8.7,3.8,-30.9,26.0,28.2,32.0,26.6,19.9,17.5,2.2,3.1,47.5
2019-11,0.5,-18.7,2.9,-40.3,20.8,19.3,15.2,10.8,20.6,9.7,2.0,-3.9,8.0,1.4,-24.1,13.6,5.2,5.3,-27.0,24.9,29.2,32.4,30.2,20.0,17.5,4.5,4.3,43.8
2019-12,0.8,-17.6,4.9,-40.1,17.1,15.9,14.7,9.7,13.3,5.3,1.6,-3.7,9.5,2.5,-28.5,19.8,-0.1,4.5,-34.1,25.9,26.3,25.0,28.0,22.3,17.9,2.1,1.8,51.3
2020-01,-3.9,-14.1,2.6,-30.7,20.2,17.0,15.6,8.7,13.7,6.8,6.5,-1.8,9.1,1.4,-26.7,22.7,-1.4,2.8,-28.7,21.4,24.7,26.0,26.8,21.7,21.6,2.4,3.4,51.4
2020-02,-2.7,-12.7,6.5,-31.8,21.2,16.3,20.2,11.3,16.7,10.1,2.7,-0.7,9.6,1.9,-21.1,20.8,3.5,4.4,-26.7,24.9,27.6,27.0,30.8,18.2,17.3,4.2,4.3,45.5
2020-03,-3.8,-16.9,1.1,-35.0,9.2,5.2,19.9,7.6,15.7,6.4,2.4,-6.1,7.3,1.3,-26.1,9.2,11.8,-2.9,-29.5,25.0,16.0,6.0,17.2,7.8,14.7,-0.9,-12.3,46.0
2020-04,-15.6,-39.5,-34.9,-44.0,-7.3,-41.7,-21.5,-22.5,-19.2,-12.8,4.4,-24.7,-12.9,4.2,-38.4,-31.6,-3.2,-6.4,-44.2,-21.6,-29.8,-43.6,-24.4,-16.0,-0.8,-16.5,-48.3,48.2
2020-05,-20.1,-37.8,-25.0,-50.6,-6.0,-4.7,-52.1,-20.7,-10.0,-8.3,5.2,-17.7,-11.1,1.6,-45.5,-6.0,-27.6,-8.5,-48.9,-35.3,-34.3,-27.5,-40.1,-12.0,-15.1,-10.6,-32.8,44.7
2020-06,-22.8,-37.6,-19.0,-56.1,-8.8,3.2,-42.4,-14.2,-0.6,-2.7,3.4,-12.9,-4.0,1.3,-42.2,4.7,-31.4,1.2,-45.0,-35.2,-27.7,-6.9,-41.0,-5.5,-20.7,-5.2,-20.2,39.7
2020-07,-24.2,-32.9,-14.1,-51.8,-2.8,11.7,-14.7,-1.1,6.2,-1.2,0.3,-9.8,3.0,0.6,-36.7,7.8,-8.9,4.5,-37.5,-31.1,-20.9,4.1,-35.6,0.2,-21.8,-4.0,-11.3,33.7
2020-08,-19.0,-30.9,-14.8,-47.0,-1.0,5.2,0.1,1.2,5.9,-1.9,1.6,-9.4,6.6,-0.5,-32.9,4.2,5.1,2.4,-34.5,-14.2,-10.6,1.8,-19.3,3.5,-14.7,-2.7,-10.6,36.9
2020-09,-17.8,-23.4,-3.0,-43.9,1.6,5.5,5.2,3.6,9.6,-0.5,-0.2,-7.7,6.5,-3.2,-32.8,6.6,5.7,-0.8,-34.7,-9.3,-5.7,3.2,-11.0,4.5,-13.1,-0.2,-5.3,33.5
2020-10,-10.9,-22.8,0.4,-45.9,1.3,3.1,9.5,4.4,12.1,1.7,-0.5,-4.3,9.4,-4.2,-30.5,13.2,1.5,5.6,-33.2,-6.6,-3.5,1.4,-5.3,2.8,-9.5,1.5,-1.8,34.1
2020-11,-14.5,-22.6,0.7,-45.8,4.1,-5.6,0.9,-1.8,10.6,-5.5,0.7,-6.4,9.2,-4.5,-28.9,5.2,11.1,7.3,-32.1,-10.9,-10.6,-10.0,-11.0,-1.1,-8.1,-2.9,-13.5,31.7
2020-12,-18.3,-24.1,-2.9,-45.2,9.6,-5.6,-6.1,-4.3,8.3,1.4,1.3,-5.5,11.3,-5.7,-28.9,6.6,6.9,3.7,-32.4,-17.2,-15.4,-7.4,-21.6,-0.1,-10.1,-2.1,-10.2,40.1
2021-01,-12.1,-24.8,-3.5,-46.2,13.1,-9.5,-13.1,-8.9,7.7,-1.7,4.0,-2.1,10.1,-5.6,-25.5,13.5,6.7,13.3,-31.8,-16.3,-11.1,1.5,-18.6,4.2,-11.1,-1.4,-10.2,40.8
2021-02,-7.1,-23.2,-1.5,-44.8,20.5,3.0,-19.0,-5.8,11.1,1.0,1.5,-3.4,8.7,-9.4,-26.7,7.0,6.3,13.9,-29.9,1.0,1.3,5.5,-2.7,6.7,-5.8,-1.2,-9.3,41.7
2021-03,-10.8,-21.2,2.2,-44.6,21.5,12.4,-7.0,1.5,13.5,2.6,0.9,-1.4,11.1,-6.5,-26.7,16.1,-1.1,23.9,-30.4,3.9,5.7,9.5,3.6,4.8,-9.0,-0.1,-3.1,43.4
2021-04,-11.7,-16.9,4.1,-37.9,29.5,11.5,-6.5,1.9,9.1,5.3,-0.7,0.6,13.6,-5.6,-21.8,18.0,10.1,26.0,-25.9,4.3,8.4,18.3,2.6,11.5,-4.2,0.4,-7.6,42.7
2021-05,-7.4,-16.3,4.7,-37.3,43.4,15.0,5.8,7.4,11.8,4.3,-1.5,4.4,14.1,-13.3,-16.7,16.5,7.6,30.9,-25.1,14.5,16.8,21.2,14.5,12.9,-0.6,-1.2,-5.8,49.4
2021-06,-3.9,-16.8,4.8,-38.4,44.0,13.4,13.8,10.1,15.2,5.3,-3.0,2.2,13.5,-6.4,-15.7,15.8,20.1,29.0,-22.4,19.0,18.3,17.0,18.9,12.3,4.4,1.7,-1.6,51.4
2021-07,-2.5,-18.3,3.1,-39.6,51.6,8.0,17.7,9.7,7.8,2.8,-3.5,0.1,14.8,-7.3,-17.1,10.0,8.6,22.4,-20.9,17.5,14.3,10.0,15.5,12.0,3.0,3.3,-1.6,48.1
2021-08,-6.0,-14.6,9.6,-38.8,57.2,9.5,15.6,9.6,12.1,3.0,-3.7,4.3,11.0,-11.0,-17.4,19.3,4.2,22.1,-20.7,9.7,9.5,9.6,9.1,8.5,-1.6,-0.1,-8.5,48.9
2021-09,-2.9,-14.3,11.7,-40.2,55.6,7.6,12.8,9.1,13.3,4.0,-6.9,0.3,17.4,-10.9,-20.2,10.2,7.1,21.0,-24.4,9.1,8.7,6.6,10.3,8.6,-0.5,1.1,-5.4,50.8
2021-10,-5.9,-14.0,15.5,-43.4,59.7,5.0,14.4,7.8,9.1,3.0,-4.1,1.2,16.4,-7.2,-17.5,14.0,12.1,29.9,-20.2,11.4,10.9,8.2,13.1,10.3,-4.8,-1.7,-12.5,58.2
2021-11,-1.7,-15.4,13.4,-44.2,63.0,5.0,8.5,6.4,8.0,2.8,-5.9,3.6,18.8,-10.3,-19.0,19.4,10.0,41.0,-21.6,9.2,10.9,11.8,11.8,10.7,-3.0,-0.6,-9.8,52.6
2021-12,3.1,-13.3,15.9,-42.5,64.7,2.6,9.7,6.0,8.5,0.7,-5.7,4.5,19.0,-10.3,-17.1,20.2,14.7,40.9,-18.2,9.2,13.4,16.4,14.6,11.1,5.7,-1.3,-12.4,54.9
2022-01,1.9,-6.4,18.0,-30.7,55.9,7.8,9.4,6.5,9.7,8.0,-2.2,3.4,21.4,-10.2,-22.6,22.8,14.5,47.4,-22.6,8.0,7.2,5.4,8.3,8.0,-4.0,-5.0,-20.7,50.9
2022-02,-1.3,-8.9,12.1,-29.8,57.8,1.0,5.9,2.9,6.9,1.2,-2.0,2.2,21.2,-11.7,-25.3,20.3,17.2,44.7,-24.7,1.2,6.1,8.2,9.0,11.4,-5.3,-4.1,-20.3,49.1
2022-03,2.0,-19.2,-5.1,-33.3,66.9,-9.3,0.8,-2.8,5.0,-3.2,-0.2,-2.8,16.0,-14.1,-24.9,2.3,12.2,50.3,-24.5,1.7,1.9,-8.5,12.4,-1.2,-6.8,-8.9,-37.0,60.9
2022-04,9.0,-18.7,-7.4,-30.1,72.7,-1.5,-5.1,-2.4,6.9,-0.4,0.7,-0.8,17.0,-14.1,-21.8,5.3,11.6,56.1,-23.4,,,,,,,-8.7,-33.3,55.4
