country,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR
2009-10,-27.8,-56.2,-45.9,-66.4,-6.7,8.1,-14.8,-0.7,-8.0,12.9,-4.5,-8.6,-22.5,-10.0,-48.9,13.1,-23.3,-0.8,-55.1,-2.4,-4.9,0.6,-12.8,-16.6,-12.0,1.3202,-27.0,-22.1,21.7,6.6515,6.6515,7.08,1.46,0.6181,0.394295997530627,2.97296304827486,66.20594380008,66.2059438688746,46.553945,46.5539452330092,-1.41793695044646,-13.0597969480242,53.1674453802743,53.167444919779,17.365053,17.3650530116127,-3.00546448087433,-24.037089871612,113.2,106.5,113.2,106.5,92.4,96.7,92.4,96.7,3.95809080325959,-15.1946818613485,93.0,89.3,93.0,89.3,124.0,110.7,124.0,110.7,106.0,98.2,105.991167402716,98.1918173485543,91.4,86.9,91.3923839680026,86.8927589367553,4.5735475896168,-19.5817490494297,89.3,84.6,89.2925589534206,84.5929505874511,73.7,71.9,73.6938588450962,71.8940088325973,-45.1786193929627,100.972955145119,2041.0,-0.125786163522013,-8.52534562211981,85.8,79.4,85.8,79.4,78.6,73.2,78.5934505457879,73.193900508291,-2.07282913165267,-23.5159706354222,99.4327429013858
2009-11,-52.6,-53.1,-40.7,-65.4,-8.0,9.4,-10.7,0.6,-7.5,8.1,-3.3,-11.6,-22.0,-6.5,-53.6,12.3,-22.2,2.0,-58.9,-2.6,-0.2,11.9,-9.8,-15.2,-18.9,1.3114,-30.6,-28.6,20.7,4.6789,4.6789,6.53,0.61,0.5524,0.362482746663812,5.40330835208275,66.445928641801,66.4459289926652,46.760582,46.7605822446346,0.148725732876965,-10.0759838891181,53.2465185035179,53.2465185918879,17.738417,17.7384170427233,-3.09859154929577,-24.7813411078717,101.2,103.2,101.2,103.2,105.0,97.5,105.0,97.5,0.671892497200448,-12.6336248785228,93.8,89.9,93.8,89.9,119.7,110.6,119.7,110.6,102.4,99.5,102.391467377718,99.4917090242479,92.0,88.7,91.992333972169,88.6926089492542,0.0,-16.3204747774481,87.3,84.6,87.2927256061995,84.5929505874511,72.0,68.1,71.9940004999584,68.0943254728773,-34.1697645600991,105.128627968338,2125.0,-0.881612090680102,-9.12240184757506,83.0,78.7,83.0,78.7,76.5,73.0,76.4936255312057,72.9939171735689,-4.00457665903889,13.1320698179639,95.4508824877147
2009-12,-24.5,-37.3,-11.7,-63.0,-8.6,15.3,-16.5,0.5,-7.4,15.3,-2.6,-9.3,-19.3,-7.6,-53.7,18.1,-23.4,1.4,-56.9,-11.3,-7.0,11.3,-21.0,-8.5,-21.3,1.3382,-30.4,-24.2,22.1,6.2508,6.2508,6.61,0.55,0.4075,1.21755530441081,5.28909739875733,67.2549453016388,67.2549449256804,47.690102,47.6901012120991,2.16484736102599,-8.30573468026159,54.3992250459767,54.3992244444626,18.12499,18.1249895567125,-0.387596899224807,-24.4117647058824,101.0,102.8,101.0,102.8,115.0,93.5,115.0,93.5,-2.55839822024472,-12.9224652087475,93.1,87.6,93.1,87.6,104.8,95.1,104.8,95.1,102.5,96.8,102.49145904508,96.7919340054995,80.9,85.1,80.8932588950921,85.0929089242563,-1.06382978723403,-15.0253807106599,84.9,83.7,84.8929255895342,83.6930255812016,81.2,68.9,81.1932338971752,68.8942588117657,-54.0408398044291,79.05672823219,1598.0,-2.28716645489198,-10.8922363847045,87.5,76.9,87.5,76.9,81.1,71.8,81.0932422298142,71.7940171652362,-4.91546373548758,19.0586739629108,90.7590289738282
2010-01,-20.9,-38.9,-13.8,-64.1,-8.0,16.4,-12.9,1.6,-4.1,17.3,-1.3,-12.7,-16.5,-8.3,-54.1,7.7,-22.2,2.0,-57.6,-7.5,-7.2,3.7,-17.9,-6.5,-21.5,1.3706,-30.7,-27.9,22.2,6.1912,6.1912,6.65,0.39,0.2553,0.728601020368966,4.78078276357553,67.7449657704507,67.7449651406575,47.448751,47.4487508880459,-0.143890321821541,-7.01132783561181,54.3209497831364,54.3209492253411,17.686813,17.6868130715512,2.14007782101168,-21.4071856287425,86.8,105.0,86.8,105.0,110.8,95.3,110.8,95.3,0.570776255707763,-1.12233445566779,78.8,88.1,78.8,88.1,91.1,97.1,91.1,97.1,75.9,94.7,75.8936755270394,94.6921089909174,66.8,80.8,66.7944337971836,80.793267227731,-0.358422939068105,-1.41843971631205,67.6,83.4,67.594367136072,83.3930505791184,50.2,65.1,50.1958170152487,65.0945754520457,-46.8593663146192,47.2955145118734,956.0,-3.64109232769831,-13.231850117096,64.9,74.1,64.9,74.1,61.1,69.8,61.0949087576035,69.7941838180152,0.273915364794923,31.6780978509374,91.0076318991262
2010-02,-31.3,-35.6,-18.8,-52.5,-4.0,14.7,-10.5,2.6,-4.4,14.3,-3.6,-12.5,-13.5,-8.8,-55.6,9.3,-19.0,1.7,-58.2,-6.4,-3.5,7.1,-11.4,-8.8,-21.1,1.4293,-36.9,-30.2,21.5,5.6907,5.6907,6.05,0.24,0.1772,0.765643994327945,6.65577517937863,68.2636503813149,68.2636503977165,48.418526,48.4185261194764,0.354521315819293,-1.76169979336806,54.5135284082469,54.5135285693003,18.25195,18.2519500306088,-2.57142857142858,-22.7341389728097,88.7,102.3,88.7,102.3,105.6,96.3,105.6,96.3,-4.88081725312146,-9.60086299892126,76.2,83.8,76.2,83.8,93.9,99.5,93.9,99.5,79.0,91.8,78.993417215232,91.7923506374468,73.7,81.5,73.6938588450962,81.4932088992584,-10.7913669064748,-14.2857142857143,65.2,74.4,65.1945671194067,74.3938005166236,65.1,71.6,65.0945754520457,71.5940338305141,-51.1571841851495,50.1154353562005,1013.0,0.134952766531714,-11.4558472553699,64.3,74.2,64.3,74.2,60.9,69.9,60.8949254228814,69.8941754853762,0.52549945598073,62.2477955462562,91.4858765096571
2010-03,-31.0,-37.4,-15.0,-59.8,-7.1,3.9,-9.5,-0.8,-10.2,6.3,-3.3,-11.6,-13.9,-11.5,-57.4,11.2,-19.0,4.4,-57.2,-5.1,-2.6,7.5,-10.1,-6.9,-11.7,1.4419,-34.5,-29.8,31.5,5.422,5.422,5.82,0.18,0.1699,0.937953347349852,7.80997518161761,68.9039313375204,68.9039315916451,48.347941,48.3479412217511,-0.814456770002006,-0.116536347589931,54.0695388127713,54.0695394453006,17.394107,17.3941073824107,2.1505376344086,-19.0549961270333,106.5,104.5,106.5,104.5,103.8,95.0,103.8,95.0,6.44391408114559,0.112233445566779,92.0,89.2,92.0,89.2,101.0,103.8,101.0,103.8,95.1,96.9,95.0920756603616,96.8919256728606,91.0,87.5,90.9924172985584,87.4927089409216,14.7849462365591,3.64077669902913,87.0,85.4,86.9927506041163,85.3928839263395,77.0,74.0,76.993583868011,73.9938338471794,-41.9638495359062,58.7730870712401,1188.0,-1.61725067385445,-11.6222760290557,67.7,73.0,67.7,73.0,64.6,69.2,64.5946171152404,69.1942338138488,-2.9753131908622,54.2675112591996,88.7638851580894
2010-04,-28.7,-32.2,-11.8,-52.6,-3.1,11.6,-11.0,1.1,-4.5,8.5,-2.6,-9.9,-8.6,-6.7,-54.1,17.7,-13.3,6.0,-53.0,-0.2,-1.1,5.9,-8.9,-9.6,-8.1,1.4591,-31.1,-25.9,29.8,4.7044,4.7044,5.94,0.17,0.1851,0.154573333330282,7.78664158682689,69.01043833162,69.0104386955019,48.568101,48.5681012735917,-1.85004934669121,-0.781762374147596,53.0692251241954,53.0692262840339,17.59248,17.5924803783181,-0.0956937799042957,-17.6656151419558,105.2,104.4,105.2,104.4,84.3,93.0,84.3,93.0,-1.00896860986547,0.0,85.7,88.3,85.7,88.3,90.8,97.2,90.8,97.2,87.3,92.8,87.2927256061994,92.7922673110574,90.2,87.7,90.19248395967,87.6926922756437,-0.234192037470729,0.590318772136949,84.6,85.2,84.5929505874511,85.1929005916174,70.7,73.1,70.6941088242646,73.0939088409299,-55.8157999206034,55.0626649076517,1113.0,-0.136986301369848,-11.4216281895504,69.5,72.9,69.5,72.9,67.1,69.6,67.0944087992667,69.5942004832931,0.130542105762846,30.9748525302701,88.8797594029316
2010-05,-28.0,-38.1,-11.9,-64.2,-1.2,5.4,-10.4,0.1,-3.3,1.9,-5.2,-9.0,-10.2,-8.4,-52.7,17.2,-9.7,1.2,-54.9,-4.4,-6.2,1.8,-16.1,-12.8,-8.6,1.5587,-31.1,-25.6,28.3,5.3085,5.3085,6.13,0.18,0.1946,0.497068509022149,7.9974390374718,69.353467399516,69.3534678541953,48.82968,48.829680349186,0.998725498929344,0.767292504150749,53.5992410598136,53.5992421790171,17.743527,17.7435273555824,-1.43678160919539,-15.5865463494668,100.6,102.9,100.6,102.9,74.2,91.0,74.2,91.0,0.906002265005663,0.564334085778782,85.4,89.1,85.4,89.1,93.5,100.3,93.5,100.3,96.2,100.2,96.1919840013332,100.191650695775,90.5,88.6,90.4924589617532,88.5926172818932,1.76056338028169,2.12014134275617,86.7,86.7,86.6927756020332,86.6927756020332,69.4,72.2,69.394217148571,72.1939838346805,-40.6707605101559,62.1372031662269,1256.0,0.13717421124827,-9.3167701863354,70.8,73.0,70.8,73.0,68.4,69.9,68.3943004749604,69.8941754853762,-6.53992936212578,5.70792782648327,83.0670859207526
2010-06,-25.2,-41.6,-22.8,-60.4,-10.3,13.4,-12.0,1.8,-3.5,5.9,-3.9,-10.0,-13.0,-9.5,-49.3,9.8,-7.6,-2.8,-52.9,-12.6,-11.6,-0.2,-22.0,-11.5,-9.9,1.6022,-29.4,-21.9,26.7,5.1729,5.1729,6.21,0.2,0.1771,0.644428474863617,8.07822123028611,69.8004008670712,69.8004013493531,49.19576,49.1957603122544,1.34717492588646,0.981432358716733,54.3213168595958,54.321317730118,18.068518,18.0685182143185,-1.74927113702626,-15.9600997506235,110.8,101.1,110.8,101.1,86.5,99.1,86.5,99.1,3.36700336700336,4.30351075877689,95.8,92.1,95.8,92.1,106.0,109.4,106.0,109.4,106.1,96.8,106.091159070077,96.7919340054995,98.8,91.7,98.7917673527206,91.6923589700858,1.73010380622837,5.88235294117648,96.4,88.2,96.3919673360554,88.192650612449,84.2,77.9,84.1929839180068,77.8935088742605,-40.3508771929825,65.6002638522428,1326.0,0.821917808219179,-8.0,73.5,73.6,73.5,73.6,70.3,70.4,70.2941421548204,70.3941338221815,-5.30587399817387,2.1448894725323,78.6596510078426
2010-07,-29.2,-35.7,-16.3,-55.2,-4.0,11.1,-11.9,1.2,-3.7,2.9,-4.4,-8.0,-7.2,-8.1,-46.0,14.0,-6.0,-0.4,-50.0,-10.9,-11.1,-0.2,-22.1,-6.4,-4.1,1.532,-33.7,-27.4,29.5,4.4262,4.4262,6.05,0.18,0.1741,1.02654723031,8.39892090077776,70.5169353481582,70.5169354361501,49.835958,49.8359577952952,2.21165378204631,2.8393359428385,55.5227171561764,55.5227172081535,18.535566,18.5355658158573,-1.38476755687437,-15.076660988075,108.2,99.7,108.2,99.7,90.2,96.5,90.2,96.5,-1.8458197611292,2.49433106575964,94.1,90.4,94.1,90.4,101.2,102.9,101.2,102.9,105.3,95.6,105.291225731189,95.5920339971669,96.7,90.6,96.6919423381385,90.5924506291142,-1.13378684807256,5.18697225572978,93.3,87.2,93.2922256478627,87.1927339388384,76.9,74.5,76.89359220065,74.4937921839847,-42.1595871377531,72.0811345646438,1457.0,1.08695652173915,-6.88360450563202,78.0,74.4,78.0,74.4,74.6,71.3,74.5937838513457,71.294058828431,-2.73194771802014,3.5145227033036,76.5107104671312
2010-08,-22.3,-34.5,-13.5,-55.5,-7.5,17.1,-8.7,4.2,-3.2,12.1,-4.3,-7.6,-10.2,-8.7,-43.3,11.8,0.3,-0.3,-48.8,-3.7,-2.5,7.4,-11.2,-5.2,-0.5,1.5173,-30.3,-20.6,25.4,4.419,4.419,5.99,0.17,0.172,1.33111721656985,9.06270131970066,71.4555989505312,71.4555985043382,50.513989,50.5139885618488,2.68338435494937,5.71866688991069,57.0126061792043,57.0126051151599,19.050747,19.0507464784567,-0.300902708124362,-12.4229074889868,105.9,99.4,105.9,99.4,89.7,97.9,89.7,97.9,2.21238938053098,3.70370370370371,91.2,92.4,91.2,92.4,98.4,100.7,98.4,100.7,102.2,99.0,102.191484042996,98.9917506874427,90.8,92.8,90.7924339638363,92.7922673110574,2.63761467889908,5.41813898704356,89.5,89.5,89.4925422881426,89.4925422881426,79.8,83.8,79.7933505541205,83.7930172485626,-30.441400304414,67.8265171503958,1371.0,-0.403225806451628,-6.20253164556961,77.8,74.1,77.8,74.1,74.6,71.3,74.5937838513457,71.294058828431,6.93633660094724,-10.0145978636142,81.8177508809076
2010-09,-23.7,-34.7,-12.7,-56.8,-4.3,9.3,-8.6,0.3,-1.7,14.8,-0.2,-7.6,-9.4,-5.4,-42.3,14.2,-6.5,3.3,-46.1,-1.9,-0.9,11.5,-12.3,-7.2,-3.6,1.4982,-32.3,-22.7,39.4,5.2578,5.2578,5.9,0.17,0.1709,0.494843366571066,8.89102752687216,71.8091922020439,71.8091917935806,50.332533,50.3325328482011,1.3730420764423,7.16315172448254,57.7954134140225,57.7954121722669,19.051642,19.0516416986412,0.0,-9.47176684881603,100.7,99.4,100.7,99.4,85.4,96.3,85.4,96.3,1.29870129870129,8.96391152502908,94.2,93.6,94.2,93.6,106.8,103.0,106.8,103.0,107.4,101.3,107.391050745771,101.291559036747,98.4,96.8,98.3918006832764,96.7919340054995,1.7877094972067,12.6081582200247,94.3,91.1,94.2921423214732,91.0924089659195,76.1,74.6,76.0936588617615,74.5937838513457,-39.7627643115008,57.7836411609499,1168.0,0.539811066126856,-6.28930817610062,78.1,74.5,78.1,74.5,75.5,72.4,75.4937088575952,72.3939671694026,0.816273979657507,-18.7633571947298,82.4856078920895
2010-10,-17.7,-34.5,-12.6,-56.4,-4.6,8.7,-2.5,2.0,-0.8,13.9,0.3,-7.1,-7.0,-4.0,-41.5,16.2,-7.6,4.9,-44.5,5.8,5.2,13.4,-3.6,-12.3,-6.6,1.4074,-29.2,-18.0,32.2,5.1757,5.1757,5.82,0.17,0.1687,-0.119080266860729,8.33420237677741,71.7236811312471,71.7236812163622,50.3939,50.393900255034,-0.452481994511293,8.21264483433994,57.5338987399565,57.5338983385338,18.87834,18.8783400324766,-0.503018108651912,-7.13615023474177,103.3,98.9,103.3,98.9,96.0,100.7,96.0,100.7,-0.213675213675202,4.5912653975364,96.0,93.4,96.0,93.4,111.1,100.4,111.1,100.4,103.3,99.9,103.291392383968,99.8916756936922,96.8,93.1,96.7919340054995,93.0922423131406,-0.878155872667386,6.73758865248228,93.6,90.3,93.5922006499458,90.2924756270311,78.8,78.0,78.79343388051,77.9935005416216,-34.6888780009799,65.9465699208443,1333.0,0.536912751677868,-5.6675062972292,80.2,74.9,80.2,74.9,77.8,73.2,77.7935172068994,73.193900508291,-7.32018798528809,-23.1163657937113,76.4475063335809
2010-11,-15.6,-33.4,-12.5,-54.2,-8.8,11.7,0.6,3.9,-0.3,12.6,0.7,-5.7,-8.5,-5.1,-42.0,19.9,-7.7,6.5,-44.8,3.5,2.8,12.2,-7.2,-6.9,-11.6,1.4325,-28.1,-20.5,26.4,5.1199,5.1199,5.74,0.17,0.1778,0.628677438125334,8.62154072062059,72.1745914770376,72.1745918179624,50.965777,50.9657772073496,0.0466340249657923,8.10233275949448,57.5607286920749,57.5607287110488,19.06933,19.0693299757912,1.01112234580384,-3.19767441860464,105.3,99.9,105.3,99.9,97.4,90.8,97.4,90.8,-0.107066381156329,3.78197997775305,99.1,93.3,99.1,93.3,118.1,107.7,118.1,107.7,106.5,100.1,106.491125739522,100.091659028414,100.4,94.8,100.391634030497,94.7921006582785,1.66112956810631,8.51063829787235,97.3,91.8,97.2918923423048,91.7923506374469,82.9,76.5,82.8930922423132,76.4936255312057,-29.0352941176471,74.6042216358839,1508.0,0.0,-4.82846251588308,77.7,74.9,77.7,74.9,76.1,73.8,76.0936588617615,73.7938505124573,-3.53855481452904,-22.7431245309672,73.7423694176266
2010-12,-18.0,-29.5,-5.2,-53.8,-3.8,8.1,-5.2,0.6,-0.9,7.8,1.0,-5.3,-6.4,-4.6,-41.8,21.3,-3.3,7.3,-44.1,4.3,4.6,14.4,-5.0,-6.1,-10.5,1.4795,-24.5,-17.2,24.2,4.7897,4.7897,5.76,0.18,0.1774,0.342388625862845,7.68235628047748,72.4217097773371,72.4217094111101,50.740945,50.7409442618765,-1.29464729596241,4.44178363472655,56.8155210079754,56.8155202932549,18.387052,18.3870515488338,-10.3103103103103,-12.8404669260701,89.5,89.6,89.5,89.6,116.3,94.6,116.3,94.6,-1.07181136120042,5.36529680365297,99.3,92.3,99.3,92.3,107.1,95.7,107.1,95.7,106.6,98.5,106.591117406883,98.4917923506374,87.8,91.3,87.7926839430048,91.2923923006416,-0.980392156862746,8.6021505376344,93.1,90.9,93.0922423131406,90.8924256311974,96.8,81.4,96.7919340054996,81.3932172318974,22.4655819774718,96.8172823218997,1957.0,-0.801068090787732,-3.38101430429129,83.7,74.3,83.7,74.3,82.6,73.8,82.59311724023,73.7938505124573,3.3769498885778,-16.0054783072959,76.2326122795098
2011-01,-17.4,-31.0,-10.4,-51.6,-4.0,18.7,-6.5,3.6,0.3,15.7,1.4,-5.3,-6.5,-5.3,-42.2,21.1,-4.7,10.2,-46.3,1.8,2.1,12.3,-7.9,-2.9,-7.5,1.4645,-29.0,-16.5,37.9,4.59,4.59,5.56,0.18,0.1907,-0.0274793936890529,6.87408018313723,72.4018090086853,72.4018083644646,50.937829,50.9378288169488,-2.74058215041584,1.72584439973977,55.2584448581308,55.2584442854321,18.042807,18.0428070695357,-1.00446428571427,-15.5238095238095,76.1,88.7,76.1,88.7,114.2,97.4,114.2,97.4,3.90032502708559,8.85357548240636,88.2,95.9,88.2,95.9,104.5,109.7,104.5,109.7,82.9,101.3,82.8930922423131,101.291559036747,83.3,97.5,83.2930589117574,97.4918756770269,2.97029702970296,12.2302158273381,78.5,93.6,78.4934588784268,93.5922006499458,65.3,82.0,65.2945587867678,81.9931672360637,25.5230125523013,59.3667546174142,1200.0,0.807537012113071,1.07962213225373,66.3,74.9,66.3,74.9,66.5,74.9,66.4944587951004,74.8937588534289,4.41078929913774,-12.5402227006505,79.5950721843875
2011-02,-12.8,-32.1,-12.2,-52.0,-2.5,16.1,-4.8,3.8,0.0,9.7,-0.1,-6.6,-5.0,-0.9,-42.8,22.0,-2.4,9.3,-45.5,2.3,4.1,12.4,-2.3,-3.5,-10.0,1.433,-30.1,-19.2,37.3,4.9199,4.9199,5.48,0.19,0.1822,0.662757576065704,6.76495676686915,72.8816569291589,72.8816568346087,51.414828,51.414828033707,-0.104001351625867,1.26105611804899,55.2009746395723,55.2009747564878,18.349164,18.3491640034753,0.450958286358512,-12.9032258064516,77.0,89.1,77.0,89.1,117.2,106.6,117.2,106.6,2.1897810218978,16.945107398568,89.2,98.0,89.2,98.0,92.8,98.4,92.8,98.4,88.3,102.0,88.29264227981,101.991500708274,86.1,95.7,86.0928255978668,95.692025664528,-1.8162393162393,23.5215053763441,80.1,91.9,80.0933255562036,91.892342304808,68.7,75.7,68.6942754770436,75.6936921923173,15.2023692003949,57.7341688654354,1167.0,0.801068090787688,1.7520215633423,65.6,75.5,65.6,75.5,66.5,76.0,66.4944587951004,75.9936671944005,14.7829539438856,-0.135869565217403,91.3615750470081
2011-03,-9.3,-30.9,-12.5,-49.3,4.3,40.8,1.7,14.3,-0.5,8.9,-0.5,-7.9,-4.9,-1.7,-41.1,15.8,-1.4,8.4,-44.1,-11.8,-5.0,5.4,-8.5,-2.2,-6.5,1.3958,-36.0,-30.8,45.2,4.6089,4.6089,5.38,0.18,0.1839,0.985580044662757,6.81533288517683,73.5999637378962,73.5999639005902,51.946596,51.946596178051,0.555005084512991,2.65917472672572,55.5073424165409,55.5073429730871,18.244784,18.2447843593454,-2.6936026936027,-17.0334928229665,86.8,86.7,86.8,86.7,115.2,105.6,115.2,105.6,-1.53061224489796,8.18385650224215,99.3,96.5,99.3,96.5,104.4,107.4,104.4,107.4,95.5,97.2,95.4920423298058,97.1919006749437,98.2,95.2,98.1918173485543,95.1920673277227,0.217627856365606,7.84543325526931,93.7,92.1,93.6921923173069,92.09232563953,81.8,78.4,81.7931839013416,78.3934672110658,33.7542087542088,78.6114775725594,1589.0,-1.05960264900661,2.32876712328767,70.2,74.7,70.2,74.7,71.5,75.4,71.4940421631531,75.3937171902342,1.28675198893119,4.25092566220452,92.5371719310443
2011-04,-12.7,-32.9,-12.5,-53.3,3.4,10.1,-1.9,2.8,0.1,-2.2,-0.2,-5.7,-5.6,-4.3,-42.4,21.0,-5.5,7.8,-44.0,1.7,2.1,5.5,-1.1,-5.3,-4.4,1.3545,-34.2,-27.6,44.2,4.4494,4.4494,5.33,0.19,0.2045,0.802660398716396,7.50652084917924,74.1907213450618,74.1907216642898,52.244469,52.244469253404,0.105461159516401,4.70452567596685,55.5658804938902,55.5658816606032,18.387756,18.3877564057316,-1.15340253748557,-17.911877394636,81.8,85.7,81.8,85.7,103.1,113.6,103.1,113.6,1.6580310880829,11.0985277463194,93.8,98.1,93.8,98.1,105.6,114.8,105.6,114.8,91.7,98.6,91.6923589700858,98.5917840179985,95.9,95.1,95.89200899925,95.0920756603616,-0.434310532030395,7.62910798122065,89.4,91.7,89.3925506207816,91.6923589700858,73.0,77.2,72.9939171735689,77.1935672027331,42.3180592991914,78.3641160949868,1584.0,-0.803212851405624,1.64609053497941,71.4,74.1,71.4,74.1,72.7,74.7,72.6939421714857,74.6937755187068,0.842383261616906,4.99205916514566,93.3166895781651
2011-05,-8.8,-29.6,-6.5,-52.6,3.0,16.9,-13.4,3.4,-0.1,10.4,-6.7,-6.2,-4.6,-7.2,-42.9,17.1,-1.5,8.7,-45.9,0.0,0.4,5.2,-4.0,0.9,4.2,1.3618,-34.6,-26.2,39.6,5.2965,5.2965,5.39,0.21,0.2244,0.687701156026928,7.71044970943165,74.7009316805674,74.7009321148398,52.663119,52.6631193395,0.324138168729765,4.00518668840396,55.7459906541423,55.7459918918565,18.363524,18.3635244061405,1.51691948658109,-15.4518950437318,87.3,87.0,87.3,87.0,86.8,106.9,86.8,106.9,-1.42711518858307,8.5297418630752,94.0,96.7,94.0,96.7,114.5,121.2,114.5,121.2,96.1,97.2,96.0919923339721,97.1919006749437,102.6,98.6,102.591450712441,98.5917840179985,-0.109051254089436,5.65167243367934,93.6,91.6,93.5922006499458,91.5923673027248,81.0,82.2,80.9932505624531,82.1931505707858,21.8152866242038,75.6926121372032,1530.0,1.07962213225373,2.60273972602742,73.6,74.9,73.6,74.9,75.0,75.8,74.9937505207899,75.7936838596784,-1.03402343485425,11.1773359034189,92.3517731392966
2011-06,-9.0,-29.6,-5.8,-53.4,3.4,14.2,-11.2,1.3,-0.9,5.7,-0.9,-5.6,-5.0,-6.2,-41.7,18.7,4.4,7.2,-44.9,2.7,0.7,3.2,-3.9,-6.4,-1.7,1.3595,-32.4,-22.1,37.9,4.5808,4.5808,5.39,0.22,0.1741,0.826829793057888,7.90565701805286,75.3185811021349,75.3185816772573,53.111876,53.1118764510688,0.947607401237516,3.59513978748021,56.2742440160179,56.274245036917,18.736014,18.7360142627544,1.83908045977012,-12.3639960435213,96.7,88.6,96.7,88.6,86.5,100.0,86.5,100.0,-2.17166494312307,2.71444082519001,98.0,94.6,98.0,94.6,100.2,103.5,100.2,103.5,106.4,97.1,106.391134072161,97.0919090075826,104.6,97.1,104.591284059662,97.0919090075827,-0.109170305676845,3.74149659863946,100.1,91.5,100.091659028414,91.4923756353637,84.7,78.5,84.6929422548121,78.4934588784268,30.1659125188537,85.3891820580475,1726.0,-0.934579439252352,0.815217391304349,74.8,74.2,74.8,74.2,75.5,75.2,75.4937088575952,75.193733855512,-5.7762062279001,10.6251339190058,87.0173442676484
2011-07,-9.0,-31.2,-10.2,-52.2,5.3,17.3,-6.3,3.6,-0.5,14.9,0.0,-6.0,-2.8,-5.4,-42.0,18.7,7.5,6.1,-45.2,-1.2,2.3,9.0,-0.9,-6.6,2.5,1.3713,-34.0,-25.9,39.4,4.3759,4.3759,5.36,0.17,0.1783,1.7488391111207,8.67713127006314,76.6357822749931,76.6357824915706,54.512954,54.5129538356717,3.06848405766888,4.46356769068724,58.0010111186802,58.0010112744483,19.501918,19.5019178356642,-0.790067720090282,-11.8355065195587,92.7,87.9,92.7,87.9,100.1,106.2,100.1,106.2,2.64270613107823,7.41150442477876,99.6,97.1,99.6,97.1,111.0,114.5,111.0,114.5,105.4,99.1,105.39121739855,99.0917423548037,105.1,100.1,105.091242396467,100.091659028414,1.53005464480875,6.53669724770643,97.4,92.9,97.3918840096659,92.8922589784185,81.2,80.7,81.1932338971752,80.69327556037,17.7076183939602,84.8449868073879,1715.0,-1.21293800539084,-1.47849462365593,77.4,73.3,77.4,73.3,78.3,74.5,78.2934755437047,74.4937921839847,0.844974941287566,14.6932481550832,87.752619021284
2011-08,-11.8,-30.3,-6.6,-54.0,3.5,32.3,-3.0,9.9,-2.0,29.2,-0.5,-7.0,-4.4,-1.8,-44.4,21.7,6.0,3.0,-47.7,-3.3,0.1,6.3,-2.8,-3.8,2.2,1.3637,-35.1,-26.6,36.3,4.574,4.574,5.32,0.18,0.179,1.98012780501049,9.37319197533375,78.1532692895051,78.1532689292735,55.242986,55.2429856406719,4.22632217318726,6.03325484339012,60.4523219277335,60.4523208746131,20.352073,20.3520724655982,-0.113765642775894,-11.6700201207244,97.1,87.8,97.1,87.8,92.8,100.7,92.8,100.7,-2.88362512873327,2.05627705627705,94.3,94.3,94.3,94.3,106.4,107.4,106.4,107.4,104.7,99.2,104.691275727023,99.1917340221648,95.9,96.2,95.89200899925,96.1919840013332,-2.26049515608181,1.45251396648045,92.3,90.8,92.2923089742522,90.7924339638364,72.3,75.2,72.2939755020415,75.193733855512,15.6819839533187,78.4630606860158,1586.0,0.409276944065485,-0.67476383265857,77.7,73.6,77.7,73.6,78.3,74.6,78.2934755437047,74.5937838513457,-7.74272543935466,-1.05059868675166,80.9581746646231
2011-09,-9.4,-30.6,-6.8,-54.3,1.9,29.9,-7.4,7.7,-1.2,24.8,-0.6,-4.2,-3.0,-8.5,-42.8,21.8,1.5,2.1,-47.1,2.1,2.2,4.6,-0.2,-3.9,1.6,1.4185,-31.0,-21.5,34.6,4.3181,4.3181,5.3,0.18,0.2011,0.894147520753449,9.80777317819839,78.8520747975744,78.8520744457924,55.494334,55.4943338473791,1.49793998003874,6.16389441945671,61.3578616317826,61.3578603578553,20.098907,20.0989066900276,0.227790432801823,-11.4688128772636,89.7,88.0,89.7,88.0,84.1,95.8,84.1,95.8,1.59066808059385,2.35042735042735,96.4,95.8,96.4,95.8,115.0,110.8,115.0,110.8,103.4,98.3,103.391384051329,98.2918090159153,98.2,96.7,98.1918173485543,96.6919423381385,3.08370044052863,2.74423710208562,96.9,93.6,96.8919256728606,93.5922006499458,87.8,85.8,87.7926839430048,85.7928505957837,41.0102739726027,81.4808707124011,1647.0,1.22282608695652,0.0,77.3,74.5,77.3,74.5,78.1,75.4,78.0934922089826,75.3937171902342,-5.69391313399433,-7.44023293829179,76.348486524352
