country,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG
2018-Q4,-4608.474411,-4608.47441,-1048.776911,-1467.54749404108,398.9459464,404.803131495763,3364.207831,3376.75661200443,-2.10350787,-36.49348792,34.38998005,-1894.097544,-2294.46216054088,-2.00919034547709,28.82614939,24.90472109,3.921428299,9.987148939,9.13383143,0.853317509,18.83900045,15.77088966,3.06811079,1506.708271,1506.708271,3992.995534,3727.5142829,16.5011557971184,18.3332093083342,775.9916448,750.671397956945,16082.04402,16604.519351852,-2.10350787,-36.49348792,34.38998005,22357.739472,22589.4133037089,6115.182681,6115.182681,5041.772445,5195.06177694108,20.8772214135404,28.3889839501522,377.0456984,345.868266461182,12717.83619,13227.7627398476,24251.837016,24883.8754642498,240.7173041,-2653.801483,299.5964576,2953.39794,-31.57135963,-26.52077779,-5.050581838,-17871.76783,3964.521475,21836.28931,1340.137235,-912.8250783,2252.962313,16669.63712,22242.32092797,23876.8621717,-1634.541239,37.0253333333333,15.3362578216451,49.0767771760105,177.9447,9.53610768257944,26.1361153668178,154.920166666667,13.9564262984817,32.3776339440222,152.867,15.3425868019909,58.4323080154302,220.768133333333,15.3061684921856,49.7710752904065,172.0644,16.2080664281078,45.4957900999499,182.2715,19.3166490193807,67.8865065842288,196.375,10.9414636192957,48.54844715083,196.556433333333,11.4189091768753,40.7488448260019,171.5537,4.99033449075132,30.8926516846917,171.897,10.6183758534645,37.9206722087701,165.486233333333,18.073154466846,49.4523721162912,177.058566666667,14.5650386691205,47.3510882329743,179.3471,16.4463337146936,48.8511177428152,11.2782934954105,44.8973539351514,4228.23185996217,-7271.279214,-353.7077631,6917.57145,2701.920612,-4464.144956,-7166.065568,0.0,0.0,0.0,-4569.358602,-4817.8527191,-248.494118,-23735.31784,0.0,23735.31784,-6626.45042,42227.62622,48854.07664,-30361.76826,42227.62622,72589.39448,-1295.81165055,13.31652045,1309.128171,194663.7295014,195256.6108,592.8812986,3074.267142,3074.267142,0.0,0.0,0.0,0.0,-2210.0832089,614.8320871,2824.915296,-89312.204191,7467.888779,96780.09297,-2891.6247411,197.2523229,3088.877064,-21627.685642,2709.401818,24337.08746,83906.482,208705.4208,124798.9388,-74837.66856,27418.87424,102256.5428,22433.31676,33369.98339,10936.66663,-52404.35177,60788.85763,113193.2094,65785.7634,65785.7634,65630.31373,377520.9846,311890.6709,16.084,16.24935688,11.7942586046294,9.42505475078934,595.5022406,601.859414298543,14.2343048875264,13.353,13.845174374,-13.1946138202717,-25.8667227220056,494.0342398,512.674609514077,12.125035392895,2.731,2.404182506,101.4680008,89.1848047844654,2.10926949463134
2019-Q1,-4557.98294,-4557.982941,-1710.013882,-1338.18492686714,284.5641744,309.753979603892,2549.756744,3398.80210268593,1.28488357,-24.68371364,25.96859721,-3433.675905,-2187.61178557731,-1.86595423226284,54.71237783,47.75510202,6.957275808,17.36205528,17.10826981,0.253785474,37.35032255,30.64683222,6.703490334,1608.65576,1608.65576,3941.591214,3742.912133,16.8676552299184,18.7806080038543,596.6091504,651.55801190639,14170.70271,16186.7521900712,1.28488357,-24.68371364,25.96859721,20317.55884,22189.8780949776,6166.638701,6166.638701,5651.605097,5081.09705986714,20.8433972683962,32.7201527734814,312.044976,341.804032302498,11620.94597,12787.9500873853,23751.234744,24377.4898805549,-242.7511649,-1968.561029,407.4862261,2376.047255,-23.80187833,-13.88874798,-9.913130351,-1963.792907,-3.883233427,1959.909673,1226.294084,864.1039416,362.1901421,-45.11107579,1560.984122553,5200.0608696,-3639.076747,39.0029,11.9159491684776,58.5153175583602,199.1485,9.08674467817296,31.7136288059857,168.997366666667,3.82415214969004,35.7099798460938,158.712866666667,11.44047963444,52.3396406801994,246.025066666667,8.45164174963946,53.1398846485896,186.606666666667,11.8494114548901,53.6924481452508,203.8696,8.02330575005304,66.1298533006569,212.130766666667,16.3216399429307,56.2542784590281,228.637666666667,8.5176828013619,45.0404205639635,186.1661,8.9464815170325,33.5851784219737,187.275733333333,10.6053131912081,42.7589400199459,183.036566666667,10.8284885773201,57.0778892273407,196.231333333333,10.0877014459671,51.8160104184315,197.4391,9.59265238661183,55.3908075205203,11.0378925392936,45.7719126332416,4572.63110940413,2414.635914,246.9248106,-2167.711104,2261.185681,3019.162405,757.9767241,0.0,0.0,0.0,4675.821595,3266.0872156,-1409.7343799,-23685.46666,0.0,23685.46666,-8856.8489,42698.31869,51555.16759,-32542.31555,42698.31869,75240.63424,-1203.45342892,13.78730108,1217.24073,194674.1281046,195099.2634,425.1352954,3074.267142,3074.267142,0.0,0.0,0.0,0.0,-2697.0683888,467.5481682,3164.616557,-89863.002582,7352.348168,97215.35075,-2630.1049872,455.9210948,3086.026082,-23423.290022,2709.401818,26132.69184,81831.9976,208691.2016,126859.204,-73315.23882,28241.88128,101557.1201,25708.9472,36540.01819,10831.07099,-47606.29162,64781.89948,112388.1911,66187.12153,66187.12153,66667.05858,382372.3286,315705.27,14.17,16.528426289,1.71741817882949,0.298913911827568,554.0986946,644.649692033834,14.0980034603719,12.166,13.405543624,-3.17533559436844,-27.3726363210139,474.0410366,521.626855825864,11.4075866464076,2.004,3.122882665,80.057658,123.02283620797,2.69041681396428
2019-Q2,-4839.903339,-4839.90334,-1291.163115,-1305.32472133173,96.28576776,-20.1087110050604,4222.885734,3530.63788862746,10.14021321,-24.44043931,34.58065252,-1811.894953,-2634.69888370933,-2.28447355475444,149.5349765,21.89658067,127.6383958,10.35942576,10.10564029,0.253785474,139.1755507,11.79094038,127.3846103,1761.241154,1761.241154,3374.519075,3588.341886,16.7302531084076,18.8769088847488,741.3085122,677.82080660666,16630.1505,15420.8185009483,10.14021321,-24.44043931,34.58065252,22507.219244,21448.222347555,6601.144494,6601.144494,4665.68219,4893.66660733173,20.3200706439997,27.3279252898235,645.0227444,697.92951761172,12407.26477,11890.1806123209,24319.114197,24082.9212312643,-700.0519572,-380.7122461,334.5687925,715.2810385,-44.89812118,-31.13244455,-13.76567663,-6200.257435,5393.651593,11593.90903,1310.530735,-4715.951189,6026.481924,-1773.385481,5220.46751832,7593.2388795,-2372.77136,43.8569666666667,11.1667256678643,63.8653293488817,221.386866666667,6.99448768531107,35.8476012645801,180.817866666667,14.311610106805,42.448633802839,181.427233333333,10.821268618699,53.2257145993587,272.6481,11.7657818584545,58.7389521695571,208.5624,11.7458578097634,61.2780860165524,227.815833333333,11.0763125198089,67.3395938811111,235.627033333333,10.8441303780509,59.3416998657228,253.431433333333,8.29642632752867,48.1992394431077,201.611233333333,16.7481389295499,39.9313615622615,218.640933333333,10.8255235702447,48.1407361299804,202.851233333333,8.85877892419494,61.309632286237,213.615033333333,11.1157482653301,56.2778971083174,219.385933333333,11.7065886333186,61.1937869649484,10.0601216002378,47.9320543785588,5058.05378569875,-2060.450974,105.6262528,2166.077227,1786.750784,1158.447884,-628.3029003,0.0,0.0,0.0,-273.70019,1264.0741368,1537.7743267,-23729.36887,0.0,23729.36887,-11125.53338,43010.79858,54136.33196,-34854.90226,43010.79858,77865.70084,-1218.599822045,3.072254955,1221.672077,199924.6883903,200622.5929,697.9045097,3074.267142,3074.267142,0.0,0.0,0.0,0.0,-2230.3493901,251.0634819,2481.412872,-98467.055518,7168.613482,105635.669,-2680.9596056,484.1809684,3165.140574,-25952.899712,2709.401818,28662.30153,75898.0407,214059.0563,138161.0156,-65216.87967,29665.7737,94882.65337,25134.92395,37874.32362,12739.39967,-40081.95568,67540.09732,107622.053,64278.00413,64278.00413,64020.58703,388891.0286,324870.4416,16.62,15.324401626,-7.28456927445841,5.55870919547752,729.5756358,672.318353914648,13.2920364709362,12.988,12.519556859,-6.60910732045073,-27.3351323134288,570.049827,549.022979486918,10.8544314226005,3.632,2.804844767,159.5258088,123.29537442773,2.43760504833575
2019-Q3,-4218.859634,-4218.859634,-1285.236392,-1258.28340568796,224.3398226,268.134292244446,4471.358554,4285.3378401983,8.78708678,-27.6391253,36.42621208,-808.3976494,-923.670907245212,-0.833196452911606,96.9020831,70.55704629,26.34503681,16.95193205,16.69814658,0.253785474,79.95015105,53.85889971,26.09125133,1589.278289,1589.278289,3469.767665,3656.5698951,16.7712323722186,18.646974694764,576.5473755,603.898793701667,17178.57621,15952.8839436868,8.78708678,-27.6391253,36.42621208,22814.169536,21802.6309214884,5808.137923,5808.137923,4755.004057,4914.85330078796,21.6262783880391,27.2302352861199,352.2075529,335.76450145722,12707.21765,11667.5461034884,23622.567185,22726.3018287336,-809.7140726,-1231.37447,370.8883684,1602.262838,33.35303252,39.6487124,-6.295679873,14593.52315,17318.34704,2724.82389,-783.7489773,-673.1498241,-110.5991531,-14823.06413,2115.77533362,3653.9369039,-1538.161571,50.4449,10.0502348377787,57.9150878621204,243.636766666667,8.45419774152111,38.6554855551122,196.104566666667,8.21490048259937,46.3573781034174,196.3313,7.55270254955013,53.2064695214943,293.2404,12.9906445265302,57.9210484109118,235.656,15.1821171340886,67.2963511889759,262.4031,7.75509488087884,54.2686853973637,253.900133333333,8.74356153926183,55.5502311416503,275.590366666667,13.0256630872255,47.9962131593794,227.872433333333,6.48824831214894,42.2047744256428,232.8269,9.87569379661974,48.9857356154625,222.8842,11.1832328904442,58.3818214150755,237.5041,9.97543446267748,54.1211396089288,241.270633333333,10.9334464525367,58.1424826357828,8.27795613820833,47.2487799503038,5592.25695045502,15215.70337,-306.2258118,-15521.92919,40313.31341,-927.4163981,-41240.7298,0.0,0.0,0.0,55529.01678,-1233.6422099,-56762.65899,-23076.03157,0.0,23076.03157,-3094.93392,43300.86279,46395.79671,-26170.96549,43300.86279,69471.82828,-565.687012755,0.106083745,565.7930965,217190.5171443,218082.9451,892.4279557,3162.662342,3162.662342,0.0,0.0,0.0,0.0,-2157.9936516,234.0071024,2392.000754,-99659.726698,7184.307102,106844.0338,-2477.2570672,417.4232908,2894.680358,-25964.709722,2709.401818,28674.11154,92251.4861,231556.7397,139305.2536,-26831.70264,29243.63677,56075.33941,30626.612544,36932.26758,6305.655036,3794.90989999999,66175.90434,62380.99444,48703.34,48703.34,118013.0834,389736.9529,271723.8695,17.17,15.768935111,2.90082115993219,8.48899576379757,864.898517,796.001316194873,14.2339903771787,13.307,12.10980482,-3.27289570721059,-24.0748974649761,664.8924866,607.736453475746,10.867462973537,3.863,3.659130291,200.0060304,188.264862719127,3.36652740364171
2019-Q4,-4115.418648,-4115.418648,-556.7600275,-942.956276809241,243.9451752,270.812958819347,6989.722427,7130.68671887741,26.5229177,-24.49545671,51.01837441,2561.488926,2343.12475288752,2.19266542610349,39.87539659,35.15768778,4.717708808,12.40412051,12.15033504,0.253785474,27.47127608,23.00735275,4.463923334,1368.95113,1368.95113,4016.542851,3768.9356745,16.0499984063539,17.5155301794215,614.1110189,595.836804793406,17182.6323,17748.7439840239,26.5229177,-24.49545671,51.01837441,23182.237301,23482.4675933174,5484.369778,5484.369778,4573.302878,4711.89195130924,22.2896803693328,30.9714004264189,370.1658437,325.023845974059,10192.90987,10618.0572651465,20620.748375,21139.3428404298,-158.2160819,-1545.811942,409.7847648,1955.596707,11.04663713,11.53274857,-0.48611144,7867.997189,8545.090673,677.0934839,351.2968304,-479.211982,830.5088124,-4732.996576,4584.22232933,2153.4782089,2430.744121,59.2868,12.817017354934,54.4658162526523,274.863733333333,17.0324097501044,48.144625027299,229.5059,16.5505279426493,49.6890543195501,228.825166666667,5.74630917158755,40.4599909044844,310.0909,18.0207307827228,61.6388592488239,278.122933333333,19.0827521981765,71.4348284473071,312.476833333333,13.2313571057597,46.4007977933376,287.494566666667,14.0633604633737,59.9274203354321,314.347633333333,11.7367568082317,48.4184058208402,254.617266666667,6.84174952865556,44.7124343841564,248.756333333333,10.8572672864803,49.3074851946396,247.083333333333,15.9243707091092,55.4994703259204,275.325133333333,13.1131030036947,52.1678912009171,272.9087,15.0474841102727,56.2427444283162,9.44787465048364,44.8266818640797,6335.5023044421,-23.69382679,403.492581,427.1864078,-7270.4984,2455.405503,9725.903903,0.0,0.0,0.0,-7294.19222679,2858.898084,10153.0903108,-22933.36628,0.0,22933.36628,-4696.98752,42828.05339,47525.04091,-27630.3538,42828.05339,70458.40719,-542.88600764,11.43668086,554.3226885,225436.929118,226569.195,1132.265882,3222.662342,3222.662342,0.0,0.0,0.0,0.0,-1749.4074295,288.7372235,2038.144653,-101504.989577,7271.787223,108776.7768,-2404.6432855,425.5153185,2830.158604,-25722.29461,2709.0,28431.29461,99027.664,240198.1599,141170.4959,-34387.50798,29794.1626,64181.67058,31839.636788,39500.30797,7660.671182,-2547.87119,69294.47057,71842.34176,44848.34342,44848.34342,113154.8964,397180.4639,284025.5676,17.156,17.494236975,10.9411437859014,7.66110378517331,1016.8744548,1037.35104516262,16.3736195697582,10.663,11.089094698,-8.42879086138731,-19.9064280560863,631.4377524,657.269113343281,10.3743804636049,6.493,6.405142277,385.4367024,380.081931819334,5.99923910615331
2020-Q1,-2944.394222,-2944.394221,-989.6913526,-676.48766537117,264.7028002,287.593956534989,3925.774668,4847.35393329583,20.09863265,-18.18464624,38.28327889,256.391894,1514.06600345966,1.42322209953538,49.16294036,31.34990186,17.8130385,7.0127963,7.0002963,0.0125,42.15014406,24.34960556,17.8005385,1318.251502,1318.251502,3685.835692,3544.1325125,17.1358616361095,18.8649149406784,530.6694931,577.395793312869,13360.22306,15242.7664671386,20.09863265,-18.18464624,38.28327889,18894.97975,20682.5462749514,4262.645723,4262.645723,4675.527045,4220.62017787117,22.0185435574059,33.1363230565623,265.9666929,289.80183677788,9434.448395,10395.4125338427,18638.587856,19168.4802714918,23.21016092,-1504.579455,279.798401,1784.377856,0.453197252,0.183197252,0.27,3172.696329,1050.735362,-2121.960967,-1797.126968,-1539.341391,-257.7855768,-1089.032295,-1555.172302748,-1876.924502,321.7521989,61.3968333333333,12.0489765110275,54.6494199052466,307.982,10.365833732379,49.8816845469584,253.2961,7.26119140450022,54.6444249636556,245.4406,3.45239627046994,30.3917812168733,320.796466666667,4.80798179414187,56.2082633703691,291.495033333333,4.83047009884998,60.6766939913226,327.570933333333,8.04644771837427,46.4321614199292,310.627666666667,13.491284436795,56.0360424718587,356.757166666667,10.3188864646257,50.8818916727231,280.890933333333,10.3670258311681,46.599328049621,274.544966666667,10.5584350758853,49.2442038448784,273.171466666667,9.66128046912777,53.8618025663588,301.925066666667,8.833393732043,50.4341338671013,297.0158,9.27950765967683,55.7963039920817,7.81505695879238,40.6231386173244,6531.57775588402,-8200.186225,-2830.6766,5369.509624,11084.40902,-9603.226479,-20687.6355,0.0,0.0,0.0,2884.222795,-12433.903079,-15318.125876,-32195.53758,0.0,32195.53758,-14081.45963,40150.79758,54232.25721,-46276.9972,40150.79758,86427.79478,-194.89852502,10.63291748,205.5314425,226686.546264,227730.1769,1043.630636,3222.662342,3222.662342,0.0,0.0,0.0,0.0,-1552.186329,216.241878,1768.428207,-107213.440322,7232.041878,114445.4822,-2041.3116478,379.9767022,2421.28835,-9850.18944,2709.0,12559.18944,110804.2673,241273.8579,130469.5906,-17951.19718,28555.99608,46507.19326,26355.783155,29638.44991,3282.666755,8404.58598,58194.44599,49789.86001,43561.20893,43561.20893,116298.1664,383190.9433,266892.7768,13.34,15.282172479,-12.6445325918537,-7.5400633321601,818.7430998,937.116194669997,14.3474705453179,9.88,10.791842328,-2.68058284373396,-19.4971675100194,606.029137,661.422814346084,10.1265396978584,3.46,4.490330151,212.7139628,275.693380323913,4.22093084745953
2020-Q2,-2535.621966,-2535.6219661,-297.5682993,-274.148402074344,392.0307149,313.113255334088,5340.786275,4693.47989513653,22.16821636,-16.28525198,38.45346834,2899.626725,2196.82278229627,2.61485675644427,32.23639548,8.017172975,24.2192225,1.334680362,1.322180362,0.0125,30.90171512,6.694992613,24.2067225,930.2742819,930.2742819,1879.313168,2002.3840191,11.9834291251347,13.1708326905033,630.6470478,576.164107822773,14235.15018,13200.785485466,22.16821636,-16.28525198,38.45346834,17675.384674,16709.6078942887,3465.896248,3465.896248,2176.881467,2276.53242117434,15.6863924023319,19.6624805470879,238.6163329,263.050852488686,8894.363902,8507.30559032944,14775.757949,14512.7851119925,1316.995309,436.6439931,300.3602894,-136.2837036,3.496363119,3.406458866,0.089904253,3003.071271,2329.506965,-673.5643056,-361.7001112,-1958.725709,1597.025598,-792.7134756,1478.950030719,-2768.5737182,4247.52375,67.5782333333334,7.60982784708194,49.7012469574377,331.4189,5.12533223632998,47.2633051011183,266.278366666667,12.8744252852489,52.7001550851333,277.039666666667,1.50365330291459,19.4287190460279,325.620133333333,7.27319424882138,49.9292457956627,312.696033333333,4.61594679544218,50.4247656184272,342.691433333333,4.33041486967786,37.5390288409182,324.079133333333,2.15691065304455,43.8069836903946,364.4521,7.9493487863854,50.3983326325897,303.219933333333,9.68387813580991,37.7288150373794,301.131566666667,5.83709084306511,42.5264853372841,289.116733333333,3.75595401596333,46.6494321326636,313.265233333333,6.28018217661596,43.8874993200718,315.668933333333,7.68164997710014,50.1827535819795,3.45553092081358,32.1844938373666,5677.45832379265,4043.265944,736.9609467,-3306.304997,-5559.366276,5192.775588,10752.14186,0.0,0.0,0.0,-1516.100332,5929.7365347,7445.836863,-31127.33541,0.0,31127.33541,-11644.27679,40366.52775,52010.80454,-42771.6122,40366.52775,83138.13995,-146.11318117,13.07738273,159.1905639,229151.5815523,230033.1918,881.6102477,3250.029342,3250.029342,0.0,0.0,0.0,0.0,-1136.1807398,301.0316372,1437.212377,-107294.682763,7349.581637,114644.2644,-2084.0554813,312.4391597,2396.494641,-9532.46063,2709.0,12241.46063,113490.412,243654.2419,130163.8299,-26556.35896,28174.31995,54730.67891,31771.766762,35149.87611,3378.109348,5215.4078,63324.19606,58108.78826,43241.49545,43241.49545,119029.5898,390599.5386,271569.9487,14.213,13.177103081,-13.7746737310594,-14.0122831377429,961.3406427,891.012067018925,15.6938548238204,9.359,8.88073442,-17.7088197725196,-29.0651057380209,633.2333186,600.272693452629,10.5729123706123,4.854,4.296368661,328.1073241,290.739373566296,5.12094245320812
2020-Q3,-2572.838849,-2572.8388483,-600.7558969,-541.877437153256,291.9055978,324.468956396736,4068.946328,3888.69807870256,8.09613184,-22.77850824,30.87464008,1187.257181,1098.45074964604,1.17248579093787,44.20106157,17.18622207,27.0148395,4.084684646,4.072184646,0.0125,40.11637692,13.11403742,27.0023395,893.7185587,893.7185587,1801.569439,1938.7031507,11.3764300373385,12.4928309704635,599.5353514,629.157792715508,14620.26699,13579.8222762719,8.09613184,-22.77850824,30.87464008,17915.090338,17041.4017783874,3466.557407,3466.557407,2402.325335,2480.58058785326,15.5591056096287,18.5455533980725,307.6297536,304.688836318773,10551.32066,9691.12419756938,16727.833157,15942.9510287414,-462.617713,-1153.098334,365.6933098,1518.791644,-0.617790386,-0.827790386,0.21,2685.391172,1403.602062,-1281.78911,23.45230655,-2245.766596,2269.218903,-3036.138106,-1244.008218036,-2008.764062,764.7558444,73.2270333333333,5.62077177855581,43.6758518794988,350.0472,6.32632441914483,44.3739963900212,283.124,14.0984985302947,61.0023974781403,316.0981,3.78733747421843,15.2475807107979,337.952466666667,11.0679796492462,47.3780284256147,347.305166666667,6.94838884699286,39.671736601689,366.502966666667,6.66266284345778,36.1446442722099,345.671433333333,1.35542274736973,34.0366033597449,369.391966666667,10.0073236170269,46.3819596139536,333.564133333333,0.823715259786231,30.4024721083918,303.612033333333,5.88845197706761,37.3543900076064,306.141233333333,6.12619317155847,39.9792536914801,332.456466666667,6.85090117621121,39.7994838161683,337.2951,8.58308265722905,47.0008087494107,3.31239528384186,26.1225937834418,6860.32106154689,2201.035522,2023.474887,-177.5606355,-504.3470867,2426.248075,2930.595162,-301.12,0.0,301.12,1395.5684353,4449.722962,3054.1545265,-31680.98925,0.0,31680.98925,-11377.34128,40697.10749,52074.44877,-43058.33052,40697.10749,83755.43801,-133.67945313,11.45991467,145.1393678,228982.087219,230503.7744,1521.687181,3364.045008,3364.045008,0.0,0.0,0.0,0.0,-1029.6367448,261.7869642,1291.423709,-107770.982436,7343.086964,115114.0694,-2124.9985618,374.5602232,2499.558785,-8907.18606,2709.0,11616.18606,113542.9651,244294.4665,130751.5014,-25683.97358,29166.93283,54850.90641,35144.575181,38256.74146,3112.166279,9460.60159999999,67423.67429,57963.07269,41378.35734,41378.35734,121189.9141,393805.0656,272615.1515,14.613,13.494729731,2.41044369196735,-14.4220606146928,1069.6831217,988.325343565271,14.4064007310821,11.088,9.877855079,11.2279076464039,-18.4309307554967,813.2120029,724.749081847568,10.5643609875621,3.525,3.616874652,256.4711188,263.576261717703,3.84203974351998
2020-Q4,-2065.995297,-2065.9952966,-650.3904773,-918.08826734978,198.5564829,238.183796157731,1295.299803,1237.6291352236,11.43316944,-19.25544993,30.68861937,-1222.529488,-1508.27063256845,-1.48397799099888,54.91018998,24.58740068,30.3227893,4.942567528,4.930067528,0.0125,49.96762245,19.65733315,30.3102893,903.6371984,903.6371984,2118.925147,1936.8969671,11.6682495683353,12.8255731860996,610.8399692,594.249079817891,12729.97837,13164.9385531964,11.43316944,-19.25544993,30.68861937,16363.380681,16599.7217985143,2969.632495,2969.632495,2769.315624,2854.98523444978,15.7664370874661,19.4967386505936,412.2834863,356.06528366016,11434.67856,11927.3094179728,17585.91017,18107.9924310828,-265.1485712,-1209.137835,346.6251817,1555.763017,7.081599521,7.081599521,0.0,3676.449131,4039.274991,362.8258598,-311.1715922,791.644762,-1102.816354,-2809.286979,1272.523201021,2710.2336388,-1437.710437,79.9545666666667,11.5814381603395,42.1023047541618,390.5877,8.52272031571562,33.8762387662655,307.253866666667,15.2059228870194,59.1449658436462,364.163733333333,6.95013914185566,16.5595744129651,361.440633333333,11.1777106684755,38.8328278813877,386.125933333333,10.8022499863348,29.9595650024188,406.093533333333,12.0285612262049,34.6984528519206,387.250733333333,-0.336471854332873,17.115265912081,368.149066666667,10.433315972021,44.6743726989974,368.365933333333,0.899689856385793,23.1500705509675,306.3436,9.13497767969184,35.2204384485666,334.107166666667,6.90174573232345,29.0843891960947,355.401766666667,10.3445914275067,36.3778069368987,372.1869,12.1161707341639,43.2553514687201,6.33297673252261,22.5331316213079,8126.34187127645,-358.2166975,1064.565796,1422.782493,2530.999244,2993.245984,462.2467402,0.0,0.0,0.0,2172.7825465,4057.81178,1885.0292332,-31880.96109,0.0,31880.96109,-12505.37009,40984.94921,53490.3193,-44386.33119,40984.94921,85371.2804,-127.90777193,17.29002317,145.1977951,233684.7681793,234472.7217,787.9535207,3364.045008,3364.045008,0.0,0.0,0.0,0.0,-817.7128288,327.4585062,1145.171335,-110232.294994,7441.508506,117673.8035,-2146.5897808,370.8435082,2517.433289,-9259.20039,2709.0,11968.20039,115410.7281,248358.1188,132947.3907,-26277.58599,28712.03892,54989.62491,37919.012752,41675.99247,3756.979718,11641.42676,70388.03139,58746.60463,39387.07037,39387.07037,121924.9862,399135.4598,277210.4735,12.718,12.929994709,-4.18485611240286,-26.0899762162962,1013.9623034,1032.01861620253,12.6996701904743,12.027,12.803568173,29.6189108931146,15.4608966889715,961.3529401,1025.31443417815,12.6171708059964,0.691,0.126426536,52.6093633,6.70418202437598,0.0824993844779374
2021-Q1,-2510.559439,-2510.5594391,-614.7925515,-393.816712291876,321.4857214,377.162261560408,3241.214291,4148.37049634499,8.90970972,-22.72127747,31.63098719,437.3480222,1621.15660651352,1.4827544608492,53.88797993,28.37356547,25.51441446,10.81811468,7.853801901,2.964312782,43.06986525,20.51976357,22.55010168,635.5402389,635.5402389,2009.076476,1983.19450808,9.47099014398064,10.1396358763679,665.5593316,745.300667296501,15415.9074,17575.6390857591,8.90970972,-22.72127747,31.63098719,18726.083445,20939.6745000356,3146.099678,3146.099678,2623.869027,2377.01122037188,12.3043146139536,17.7305673531599,344.0736101,368.138405736092,12174.69311,13427.2685894141,18288.735422,19318.5178935221,302.905964,-2421.169001,333.9939955,2755.162996,-3.151552293,-3.151552293,0.0,655.609552,875.6242198,220.0146678,642.2567851,-1230.12146,1872.378245,679.6566071,2528.380055207,1745.0562038,783.3238515,88.4645333333333,13.2680658744075,43.6483733897868,442.411133333333,12.8405978292001,36.8781832803584,346.7071,10.8773324673004,64.5102861276143,403.775033333333,5.84074710655572,19.2505237484952,382.551466666667,10.3106171406254,46.1218378677921,425.9379,12.2040439616292,39.1006711218171,455.653366666667,14.3179156450059,42.5169146770571,442.696966666667,16.3137902835011,20.0278994628933,428.208133333333,13.8287217656211,49.2772402289477,419.306233333333,10.4134594836212,23.2018822903206,338.244566666667,14.8473119652726,40.4660247580762,383.7131,7.13182536233876,26.1069192444218,380.7484,12.2404093212308,40.6470968884484,417.7441,12.8061699929407,47.8784803872414,10.8342841108077,25.9645202273902,9672.19229091595,900.0373345,-159.7115355,-1059.74887,4473.538483,3072.253263,-1401.28522,0.0,0.0,0.0,5373.5758175,2912.5417275,-2461.03409,-32939.22143,0.0,32939.22143,-14505.53511,41313.13284,55818.66795,-47444.75654,41313.13284,88757.88938,-132.36732392,12.84992118,145.2172451,234729.624531,235243.2345,513.609969,3364.045008,3364.045008,0.0,0.0,0.0,0.0,-693.300842,449.45577,1142.756612,-109115.26493,7596.25577,116711.5207,-2114.7980136,346.9153014,2461.713315,-9634.36239,2709.0,12343.36239,117229.2441,249259.4505,132030.2064,-23484.26218,28702.90611,52187.16829,42320.3767,45694.73434,3374.35764,18836.11453,74397.64046,55561.52593,39593.32724,39593.32724,128081.562,404576.401,276494.839,15.407,17.871945121,38.2208231574923,16.9463644358074,1364.982159,1580.79683351324,16.3437283499617,12.877,14.308386418,11.7531161990713,32.5852063356795,1142.8383286,1267.39109339535,13.1034521985845,2.53,3.563558703,222.1438304,313.405740117885,3.24027615137711
